Account,Date,Channel,Units,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
6425590009 TOWN OF ANDOVER,6/7/2015,2,kVAh,35.76,34.32,36,36.72,35.76,35.76,35.04,35.52,35.52,35.52,35.52,34.56,35.04,36,36.96,68.88,123.84,162.96,195.6,231.6,231.84,233.52,238.8,239.28,238.8,238.8,237.12,233.04,264.48,264.48,236.88,238.32,234.96,233.28,232.32,231.84,235.92,238.56,237.36,237.6,237.12,233.04,231.84,232.32,232.8,234.48,234.72,233.28,257.28,266.88,238.08,238.32,234.48,233.04,232.8,233.76,234.24,234,233.52,233.52,233.76,232.32,232.32,230.64,230.64,234,200.88,173.04,174.96,174.96,171.84,166.8,167.52,170.16,220.8,220.56,220.8,221.28,221.52,220.8,226.8,228.72,228.48,227.28,228.24,255.6,258.24,215.28,164.4,162.48,160.32,162.72,141.84,35.04,36.72,37.44
6425590009 TOWN OF ANDOVER,6/8/2015,1 kWh,kWh,23.76,22.56,23.04,23.52,22.8,22.8,23.04,24,25.44,24.48,23.04,22.56,23.28,22.8,22.8,22.8,23.76,25.44,40.56,91.68,148.56,156,156.48,186.24,212.64,214.08,218.4,218.16,218.16,218.16,218.64,214.08,213.36,212.4,211.2,238.08,221.76,209.28,209.28,209.28,209.76,211.2,209.04,210.48,213.12,213.84,213.36,209.52,208.32,208.8,207.6,207.84,209.52,209.28,210.48,211.92,211.2,208.56,208.32,208.32,238.32,220.32,205.44,205.2,206.64,207.36,207.36,204.72,205.92,205.2,206.64,204.96,205.2,205.44,205.68,208.56,206.88,206.16,205.68,204.96,203.28,204.24,204,219.84,239.04,214.08,203.04,201.84,201.12,201.84,201.36,200.88,200.88,201.84,203.04,202.56
6425590009 TOWN OF ANDOVER,6/8/2015,1 Power Factor,Power Factor,65.562914,65.277778,65.306122,64.900662,64.62585,64.189189,65.306122,66.666667,68.387097,66.666667,64.864865,63.945578,65.100671,64.62585,64.189189,65.068493,66.442953,67.088608,67.871486,72.485769,78.35443,79.171742,79.318735,82.465462,84.784689,84.710351,85.365854,85.272045,84.87395,84.71575,84.430028,84.230406,84.265403,84.205519,83.969466,84.210526,84.076433,84.169884,84.251208,84.169884,84.200385,84.372004,83.589251,84.326923,84.170616,83.58349,83.631232,83.381089,83.141762,83.173996,83.736689,83.914729,83.861671,83.047619,83.28585,83.380548,83.412322,83.477426,83.541867,83.381364,83.656276,83.378747,83.026188,82.929195,83.188406,83.236994,83.397683,83.057449,83.059051,83.252191,83.188406,83.15482,83.333333,83.187561,83.203883,83.638114,83.285024,83.075435,83.284742,83.235867,83.120707,83.268102,83.251714,83.121597,84.550085,83.992467,83.349754,83.267327,83.383085,83.43254,83.234127,83.200795,83.200795,83.76494,84.011917,83.813307
6425590009 TOWN OF ANDOVER,6/8/2015,2,kVAh,36.24,34.56,35.28,36.24,35.28,35.52,35.28,36,37.2,36.72,35.52,35.28,35.76,35.28,35.52,35.04,35.76,37.92,59.76,126.48,189.6,197.04,197.28,225.84,250.8,252.72,255.84,255.84,257.04,257.52,258.96,254.16,253.2,252.24,251.52,282.72,263.76,248.64,248.4,248.64,249.12,250.32,250.08,249.6,253.2,255.84,255.12,251.28,250.56,251.04,247.92,247.68,249.84,252,252.72,254.16,253.2,249.84,249.36,249.84,284.88,264.24,247.44,247.44,248.4,249.12,248.64,246.48,247.92,246.48,248.4,246.48,246.24,246.96,247.2,249.36,248.4,248.16,246.96,246.24,244.56,245.28,245.04,264.48,282.72,254.88,243.6,242.4,241.2,241.92,241.92,241.44,241.44,240.96,241.68,241.68
6425590009 TOWN OF ANDOVER,6/9/2015,1 kWh,kWh,157.92,149.76,94.32,94.56,95.28,94.8,94.56,96,97.68,95.52,112.56,128.88,110.16,94.8,135.36,150.72,150.72,152.88,155.04,156.48,197.28,209.52,208.8,209.76,215.76,217.2,217.92,216.72,216.48,217.44,216.24,216.24,216.24,209.04,207.6,207.84,207.6,208.56,210,209.28,210.24,242.64,223.44,210.48,211.68,210.96,212.64,212.88,210.72,206.88,205.92,205.92,206.16,206.88,206.88,206.88,207.36,209.28,167.76,161.04,177.12,152.88,150,147.84,147.6,147.84,146.64,150.96,178.32,210.48,211.2,211.92,192.48,165.6,164.64,162.96,158.16,158.88,188.4,178.32,156.48,156.48,156.48,157.68,156.48,156.96,162.24,208.8,211.92,211.44,200.4,145.92,137.52,85.44,38.64,27.12
6425590009 TOWN OF ANDOVER,6/9/2015,1 Power Factor,Power Factor,86.807388,87.517532,80.368098,80.244399,80.20202,80.121704,80.408163,81.135903,81.237525,80.730223,81.282496,82.998454,81.672598,80.612245,85.97561,87.465181,87.587169,87.862069,88.010899,87.989204,89.347826,89.907312,89.968976,90.010299,90.170512,90.40959,90.438247,90.480962,90.10989,90.059642,90.1,89.830508,89.92016,89.516958,89.451913,89.186406,89.083419,89.128205,89.468303,89.252815,88.93401,89.07489,89.090909,89.489796,89.361702,89.329268,89.404642,89.415323,89.409369,89.049587,89.004149,89.189189,89.015544,89.049587,88.865979,89.049587,88.980433,89.161554,86.724566,84.615385,85.515643,84.707447,84.688347,84.731774,84.710744,84.615385,84.743412,85.230352,87.309048,89.126016,89.249493,89.282103,89.80963,91.149273,91.344874,91.14094,91.022099,90.934066,90.333717,90.942472,91.188811,91.573034,91.188811,91.12344,91.188811,91.340782,90.374332,86.653386,86.823992,86.54224,86.171311,81.066667,80.13986,86.198547,73.515982,65.317919
6425590009 TOWN OF ANDOVER,6/9/2015,2,kVAh,181.92,171.12,117.36,117.84,118.8,118.32,117.6,118.32,120.24,118.32,138.48,155.28,134.88,117.6,157.44,172.32,172.08,174,176.16,177.84,220.8,233.04,232.08,233.04,239.28,240.24,240.96,239.52,240.24,241.44,240,240.72,240.48,233.52,232.08,233.04,233.04,234,234.72,234.48,236.4,272.4,250.8,235.2,236.88,236.16,237.84,238.08,235.68,232.32,231.36,230.88,231.6,232.32,232.8,232.32,233.04,234.72,193.44,190.32,207.12,180.48,177.12,174.48,174.24,174.72,173.04,177.12,204.24,236.16,236.64,237.36,214.32,181.68,180.24,178.8,173.76,174.72,208.56,196.08,171.6,170.88,171.6,173.04,171.6,171.84,179.52,240.96,244.08,244.32,232.56,180,171.6,99.12,52.56,41.52
6425590009 TOWN OF ANDOVER,6/10/2015,1 kWh,kWh,27.12,26.4,27.12,29.52,28.32,26.88,26.64,26.88,26.16,26.64,26.16,35.76,78.72,105.12,142.56,150.24,163.44,186.72,161.04,156.96,213.12,214.08,212.64,212.4,211.68,213.84,214.32,210.72,211.44,215.52,215.28,214.32,214.8,214.32,214.8,216,243.36,221.76,209.76,211.68,210.24,210.48,209.04,202.56,202.32,201.6,201.6,201.12,206.4,206.16,205.92,206.88,207.36,209.28,209.76,221.28,235.44,202.32,179.76,148.08,147.12,149.76,148.08,176.4,209.76,210.72,206.4,209.76,207.36,208.56,216,239.28,205.92,188.64,159.12,160.08,160.08,155.76,160.08,156,195.36,208.32,210.24,208.8,208.32,210.96,209.76,237.36,213.12,205.68,200.16,143.04,90.72,26.16,24.96,24.24
6425590009 TOWN OF ANDOVER,6/10/2015,1 Power Factor,Power Factor,65.697674,65.47619,65.697674,68.333333,67.045455,65.116279,64.534884,64.739884,65.269461,64.912281,64.880952,65.929204,69.491525,73,76.943005,77.667494,78.365938,80.123584,78.848414,78.511405,84.170616,84.389782,84.541985,84.527221,84.644914,84.938036,85.047619,84.66731,84.225621,84.716981,84.622642,84.64455,84.834123,84.48439,84.433962,83.955224,84.289277,83.695652,83.556405,83.760684,83.508103,83.683206,83.509108,83.070866,83.136095,83.086053,82.922014,82.970297,83.414161,83.317168,83.463035,83.608147,83.72093,83.76561,83.716475,83.438914,84.061697,83.136095,81.060606,77.125,77.20403,76.942047,76.741294,80.152672,83.716475,83.619048,83.172147,83.396947,83.478261,83.237548,83.02583,84.064081,83.139535,84.154176,87.351779,87.418087,87.418087,87.231183,86.96219,87.014726,88.382193,89.300412,89.387755,89.322382,89.576883,89.511202,89.092762,89.502262,89.156627,89.270833,89.197861,85.509326,81.11588,64.497041,63.803681,65.584416
6425590009 TOWN OF ANDOVER,6/10/2015,2,kVAh,41.28,40.32,41.28,43.2,42.24,41.28,41.28,41.52,40.08,41.04,40.32,54.24,113.28,144,185.28,193.44,208.56,233.04,204.24,199.92,253.2,253.68,251.52,251.28,250.08,251.76,252,248.88,251.04,254.4,254.4,253.2,253.2,253.68,254.4,257.28,288.72,264.96,251.04,252.72,251.76,251.52,250.32,243.84,243.36,242.64,243.12,242.4,247.44,247.44,246.72,247.44,247.68,249.84,250.56,265.2,280.08,243.36,221.76,192,190.56,194.64,192.96,220.08,250.56,252,248.16,251.52,248.4,250.56,260.16,284.64,247.68,224.16,182.16,183.12,183.12,178.56,184.08,179.28,221.04,233.28,235.2,233.76,232.56,235.68,235.44,265.2,239.04,230.4,224.4,167.28,111.84,40.56,39.12,36.96
6425590009 TOWN OF ANDOVER,6/11/2015,1 kWh,kWh,26.88,27.36,28.08,26.4,27.36,25.2,26.88,26.4,26.16,26.16,25.92,26.16,27.84,28.32,26.4,26.16,26.4,26.64,60,105.36,184.08,216,216.24,215.04,217.68,219.6,218.64,216.24,220.56,220.08,221.52,221.04,219.6,244.56,232.56,218.16,218.4,218.88,218.64,216.48,216.72,217.68,216,218.16,217.68,212.64,213.6,213.6,213.12,213.36,214.32,215.52,215.28,214.8,213.36,244.8,231.12,215.52,213.12,213.84,214.32,213.12,214.32,214.56,214.32,212.4,212.64,215.28,215.76,212.16,212.64,213.6,213.36,212.64,212.4,213.12,212.88,242.4,230.4,216.24,213.36,213.36,212.4,212.88,213.12,213.6,210.96,212.16,211.2,212.88,212.88,209.52,210.72,208.08,208.32,209.04
6425590009 TOWN OF ANDOVER,6/11/2015,1 Power Factor,Power Factor,65.882353,68.263473,68.823529,65.868263,65.895954,64.814815,65.882353,65.47619,65.662651,65.269461,64.670659,64.880952,67.052023,68.604651,66.26506,66.060606,65.868263,65.680473,69.444444,74.787053,81.595745,84.66604,84.600939,84.688091,84.608209,85.037175,83.88582,83.891993,83.850365,84.051329,84.13856,84.186472,83.868011,83.937397,83.75108,83.624655,83.793738,83.900644,83.963134,83.751161,83.921933,83.981481,84.11215,83.778802,83.903793,83.663834,83.646617,83.804143,83.694628,83.709981,84.086629,83.846872,83.988764,83.958724,83.867925,84.227911,84.399649,84.082397,83.931947,83.97738,84.086629,84.011353,84.165881,84.022556,83.771107,83.648393,83.663834,84.225352,84.018692,83.870968,83.742911,83.804143,83.867925,83.742911,83.569405,83.615819,83.521657,84.026622,84.210526,83.813953,83.552632,83.709981,83.727531,83.679245,83.615819,83.883129,83.954155,84.030418,83.969466,84.075829,83.916746,83.700863,83.539486,83.445621,83.461538,83.509108
6425590009 TOWN OF ANDOVER,6/11/2015,2,kVAh,40.8,40.08,40.8,40.08,41.52,38.88,40.8,40.32,39.84,40.08,40.08,40.32,41.52,41.28,39.84,39.6,40.08,40.56,86.4,140.88,225.6,255.12,255.6,253.92,257.28,258.24,260.64,257.76,263.04,261.84,263.28,262.56,261.84,291.36,277.68,260.88,260.64,260.88,260.4,258.48,258.24,259.2,256.8,260.4,259.44,254.16,255.36,254.88,254.64,254.88,254.88,257.04,256.32,255.84,254.4,290.64,273.84,256.32,253.92,254.64,254.88,253.68,254.64,255.36,255.84,253.92,254.16,255.6,256.8,252.96,253.92,254.88,254.4,253.92,254.16,254.88,254.88,288.48,273.6,258,255.36,254.88,253.68,254.4,254.88,254.64,251.28,252.48,251.52,253.2,253.68,250.32,252.24,249.36,249.6,250.32
6425590009 TOWN OF ANDOVER,6/12/2015,1 kWh,kWh,190.56,149.04,153.6,180.72,154.8,145.44,144,143.52,142.08,142.32,143.52,143.52,143.04,190.32,205.92,207.36,210.48,212.64,209.52,211.2,209.76,210,210.48,211.2,219.12,241.92,214.32,211.92,215.28,218.16,221.04,218.4,217.92,215.04,217.92,217.92,216.48,213.12,212.16,214.56,216.48,216.96,217.68,217.44,219.6,217.2,214.8,212.64,214.08,211.68,211.92,212.16,239.04,225.36,211.44,211.44,212.4,211.92,211.2,213.36,214.8,211.2,211.92,211.2,212.16,211.2,211.92,211.44,233.76,229.2,210.48,215.04,214.08,211.68,211.68,184.56,154.08,154.32,156.24,210.24,210.48,210,209.76,212.64,211.2,209.04,208.8,209.76,229.92,236.16,208.8,211.2,210.72,208.8,159.12,147.6
6425590009 TOWN OF ANDOVER,6/12/2015,1 Power Factor,Power Factor,81.940144,77.917189,77.48184,79.766949,77.804584,77.099237,76.824584,76.765083,76.485788,76.417526,76.666667,76.666667,76.903226,82.346833,83.789063,83.802134,84.245917,84.300666,83.942308,84.049666,84.281581,84.541063,84.326923,84.452975,84.069982,85.207101,84.564394,84.822286,84.542884,84.401114,84.495413,84.493965,84.151993,83.504194,83.841182,83.763838,83.518519,83.458647,83.553875,83.62956,83.985102,83.936862,83.981481,84.044527,84.099265,83.951763,83.723106,83.349012,83.520599,83.760684,83.776091,83.712121,83.838384,83.839286,83.665717,83.507109,83.648393,83.617424,83.57075,83.867925,84.037559,83.809524,83.617424,83.729781,83.712121,83.57075,83.696682,83.665717,83.60515,83.845478,83.444339,84.052533,83.834586,83.522727,83.364839,80.777311,77.349398,77.376655,77.407848,83.190883,83.444339,83.412774,83.238095,83.506126,83.889418,83.589251,83.573487,83.556405,83.595113,84.174508,83.413231,83.729781,83.539486,83.493282,78.647687,77.164366
6425590009 TOWN OF ANDOVER,6/12/2015,2,kVAh,232.56,191.28,198.24,226.56,198.96,188.64,187.44,186.96,185.76,186.24,187.2,187.2,186,231.12,245.76,247.44,249.84,252.24,249.6,251.28,248.88,248.4,249.6,250.08,260.64,283.92,253.44,249.84,254.64,258.48,261.6,258.48,258.96,257.52,259.92,260.16,259.2,255.36,253.92,256.56,257.76,258.48,259.2,258.72,261.12,258.72,256.56,255.12,256.32,252.72,252.96,253.44,285.12,268.8,252.72,253.2,253.92,253.44,252.72,254.4,255.6,252,253.44,252.24,253.44,252.72,253.2,252.72,279.6,273.36,252.24,255.84,255.36,253.44,253.92,228.48,199.2,199.44,201.84,252.72,252.24,251.76,252,254.64,251.76,250.08,249.84,251.04,275.04,280.56,250.32,252.24,252.24,250.08,202.32,191.28
6425590009 TOWN OF ANDOVER,6/13/2015,1 kWh,kWh,36.72,27.84,27.36,27.36,27.36,27.84,27.6,28.08,27.6,27.6,55.92,133.44,150.48,153.84,157.2,212.64,213.6,214.32,214.08,215.04,247.68,229.44,216,216.96,216.72,221.04,220.56,220.56,219.84,219.84,218.64,218.64,218.4,217.92,217.68,218.88,217.68,214.08,212.4,212.88,212.4,216.72,216,239.04,233.04,211.44,211.2,211.92,210.96,211.92,210.96,211.92,211.44,212.16,210.48,211.68,211.68,213.84,214.32,212.88,212.16,212.88,211.92,211.2,226.32,239.04,155.76,145.44,145.2,146.4,147.6,160.56,209.76,211.92,210.24,208.32,207.84,207.84,209.04,208.32,209.28,207.6,209.28,209.76,209.28,172.08,161.52,179.76,148.32,146.16,146.64,145.44,159.84,151.68,152.4,153.36
6425590009 TOWN OF ANDOVER,6/13/2015,1 Power Factor,Power Factor,69.230769,67.052023,65.895954,65.895954,66.27907,66.285714,66.091954,66.101695,66.473988,65.340909,79.251701,85.802469,86.244842,86.504723,86.52576,89.949239,89.89899,89.748744,89.919355,89.51049,89.73913,89.849624,90.09009,90.039841,89.672294,89.766082,89.746094,89.746094,89.62818,89.540567,89.665354,89.489194,89.566929,89.458128,89.447732,89.411765,89.536032,89.468405,89.303734,89.325277,89.484328,89.761431,89.730808,89.087657,89.328427,89.441624,89.430894,89.463019,89.420142,89.553753,89.511202,89.553753,89.53252,89.655172,89.672802,89.543147,89.634146,89.637827,89.748744,89.59596,89.655172,89.777328,89.553753,89.340102,88.962264,89.247312,85.960265,84.992987,84.97191,85.076709,85.535466,86.545925,89.54918,89.64467,89.387755,89.392379,89.186406,89.370485,89.333333,89.300412,89.252815,89.083419,89.161554,89.366053,89.344262,87.120292,85.189873,86.191024,85.477178,85.294118,85.097493,85.352113,87.516426,87.292818,87.345254,87.654321
6425590009 TOWN OF ANDOVER,6/13/2015,2,kVAh,53.04,41.52,41.52,41.52,41.28,42,41.76,42.48,41.52,42.24,70.56,155.52,174.48,177.84,181.68,236.4,237.6,238.8,238.08,240.24,276,255.36,239.76,240.96,241.68,246.24,245.76,245.76,245.28,245.52,243.84,244.32,243.84,243.6,243.36,244.8,243.12,239.28,237.84,238.32,237.36,241.44,240.72,268.32,260.88,236.4,236.16,236.88,235.92,236.64,235.68,236.64,236.16,236.64,234.72,236.4,236.16,238.56,238.8,237.6,236.64,237.12,236.64,236.4,254.4,267.84,181.2,171.12,170.88,172.08,172.56,185.52,234.24,236.4,235.2,233.04,233.04,232.56,234,233.28,234.48,233.04,234.72,234.72,234.24,197.52,189.6,208.56,173.52,171.36,172.32,170.4,182.64,173.76,174.48,174.96
6425590009 TOWN OF ANDOVER,6/14/2015,1 kWh,kWh,153.84,151.44,150.96,150.96,151.2,150.96,153.12,154.56,112.08,97.2,92.88,92.88,105.84,125.76,94.8,91.2,140.4,184.56,205.68,205.68,205.92,205.68,205.68,206.16,210.24,212.4,216.24,216,215.52,215.04,238.32,237.6,216.96,214.8,212.4,214.08,213.84,213.36,210.96,210.72,210.24,211.2,211.68,211.2,211.2,210.72,210.24,228.72,230.88,210.48,210.96,208.56,209.28,208.56,209.52,207.6,209.28,208.8,209.52,207.84,211.2,211.92,210,203.04,226.08,226.8,202.56,177.36,146.64,145.92,146.64,147.36,172.32,184.56,154.8,155.04,156.48,157.2,176.64,185.76,158.16,159.36,161.28,161.52,204.96,211.44,210.72,210.24,210.24,204.48,199.92,176.4,54.72,25.44,25.2,27.36
6425590009 TOWN OF ANDOVER,6/14/2015,1 Power Factor,Power Factor,87.568306,87.034483,87.361111,87.361111,87.378641,87.361111,87.39726,87.5,82.94849,80.838323,81.132075,80.962343,81.365314,82.780411,80.448065,79.831933,86.666667,84.59846,84.102061,84.102061,84.03526,84.184676,84.102061,84.215686,84.801549,84.85139,84.839925,84.586466,84.24015,84.131455,83.939138,83.898305,83.548983,83.410997,83.333333,83.598875,83.58349,83.552632,83.396584,83.380817,83.428571,83.333333,83.286119,83.254494,83.412322,83.460076,83.349191,83.304196,83.870968,83.603432,83.714286,83.557692,83.365201,83.317354,83.301527,83.333333,83.444976,83.413231,83.381089,83.429672,83.57075,83.855651,83.572111,82.941176,83.362832,83.628319,82.907662,80.326087,76.184539,76.190476,76.27965,76.368159,79.777778,84.043716,86.810229,86.711409,87.049399,87.217044,86.894923,87.556561,87.284768,87.830688,87.958115,88.436268,89.51782,89.714868,89.775051,89.754098,89.754098,89.401889,89.377682,88.875453,79.442509,65.838509,66.037736,68.674699
6425590009 TOWN OF ANDOVER,6/14/2015,2,kVAh,175.68,174,172.8,172.8,173.04,172.8,175.2,176.64,135.12,120.24,114.48,114.72,130.08,151.92,117.84,114.24,162,218.16,244.56,244.56,245.04,244.32,244.56,244.8,247.92,250.32,254.88,255.36,255.84,255.6,283.92,283.2,259.68,257.52,254.88,256.08,255.84,255.36,252.96,252.72,252,253.44,254.16,253.68,253.2,252.48,252.24,274.56,275.28,251.76,252,249.6,251.04,250.32,251.52,249.12,250.8,250.32,251.28,249.12,252.72,252.72,251.28,244.8,271.2,271.2,244.32,220.8,192.48,191.52,192.24,192.96,216,219.6,178.32,178.8,179.76,180.24,203.28,212.16,181.2,181.44,183.36,182.64,228.96,235.68,234.72,234.24,234.24,228.72,223.68,198.48,68.88,38.64,38.16,39.84
6425590009 TOWN OF ANDOVER,6/15/2015,1 kWh,kWh,26.4,25.68,24.96,25.68,25.2,25.2,25.68,25.2,25.44,24,26.16,26.64,26.4,74.4,126,154.32,160.8,187.44,161.04,203.04,216.72,215.76,212.4,212.4,212.64,212.4,212.64,211.44,210.96,210.48,210.24,209.76,210,209.76,211.92,213.84,213.84,210.48,205.68,204,203.76,204,232.56,227.76,208.56,206.4,203.04,203.28,202.08,202.56,201.84,201.84,202.56,201.36,200.88,200.64,200.4,200.64,200.4,201.12,201.84,152.64,140.88,140.88,140.4,138.72,138.96,138.72,163.92,162.96,139.2,139.92,141.6,142.8,193.68,198.96,199.68,199.44,199.2,154.56,151.44,150.96,150.72,150.48,176.4,175.44,151.2,148.8,148.08,148.32,148.32,114.72,94.32,92.4,87.6,50.64
6425590009 TOWN OF ANDOVER,6/15/2015,1 Power Factor,Power Factor,67.484663,66.875,65,66.875,65.625,65.217391,65.644172,64.814815,65.030675,64.516129,66.463415,68.09816,67.073171,69.977427,79.545455,83.074935,83.023544,84.25027,83.457711,87.126674,88.097561,88.05093,87.710605,87.710605,87.809713,87.884806,87.809713,87.836491,87.202381,87.176938,87.250996,87.051793,87.064677,87.138584,87.252964,87.352941,87.267385,87.263682,86.828774,86.912065,86.898669,86.823289,86.595174,87.144169,87.074148,86.956522,86.680328,86.693961,86.536485,86.564103,86.522634,86.522634,86.742035,86.584107,86.735751,86.632124,86.528497,86.542443,86.528497,86.570248,86.701031,82.170543,80.965517,80.853994,80.801105,80.38943,80.416667,80.613668,81.309524,81.807229,80.555556,80.747922,81.043956,81.730769,86.034115,86.354167,86.576483,86.472425,86.458333,91.21813,91.449275,91.690962,91.411936,91.532847,90.852905,91.489362,91.970803,91.851852,91.815476,91.691395,91.827637,89.681051,87.52784,87.699317,87.529976,79.924242
6425590009 TOWN OF ANDOVER,6/15/2015,2,kVAh,39.12,38.4,38.4,38.4,38.4,38.64,39.12,38.88,39.12,37.2,39.36,39.12,39.36,106.32,158.4,185.76,193.68,222.48,192.96,233.04,246,245.04,242.16,242.16,242.16,241.68,242.16,240.72,241.92,241.44,240.96,240.96,241.2,240.72,242.88,244.8,245.04,241.2,236.88,234.72,234.48,234.96,268.56,261.36,239.52,237.36,234.24,234.48,233.52,234,233.28,233.28,233.52,232.56,231.6,231.6,231.6,231.84,231.6,232.32,232.8,185.76,174,174.24,173.76,172.56,172.8,172.08,201.6,199.2,172.8,173.28,174.72,174.72,225.12,230.4,230.64,230.64,230.4,169.44,165.6,164.64,164.88,164.4,194.16,191.76,164.4,162,161.28,161.76,161.52,127.92,107.76,105.36,100.08,63.36
6425590009 TOWN OF ANDOVER,6/16/2015,1 kWh,kWh,21.84,21.84,24.48,23.28,21.84,21.6,21.84,21.6,21.6,22.08,21.84,22.08,21.6,21.84,74.4,90,106.08,205.68,205.2,203.04,205.2,206.64,205.92,220.8,239.04,223.68,209.76,208.8,210.24,211.68,211.68,211.44,210.72,209.04,205.2,205.2,204.96,205.44,205.92,205.92,206.16,204.96,211.68,233.52,207.84,206.64,205.44,199.44,200.64,178.56,153.6,150.48,36.24,29.52,31.2,44.88,44.4,41.52,46.8,80.4,100.8,99.84,101.28,144.96,157.92,197.76,211.44,206.16,210.24,208.8,210,208.8,209.76,210.96,214.56,212.64,212.4,211.2,212.16,211.2,212.64,211.68,172.8,140.16,140.64,126.96,164.16,163.68,155.04,108.72,138,132.48,29.04,28.08,28.56,28.8
6425590009 TOWN OF ANDOVER,6/16/2015,1 Power Factor,Power Factor,64.084507,63.194444,67.549669,65.540541,63.194444,62.937063,63.194444,62.5,62.068966,62.585034,62.328767,63.013699,62.5,62.758621,76.732673,80.299786,80.952381,84.267453,84.236453,84.011917,84.319527,84.246575,84.200196,84.018265,84.982935,84.804368,84.689922,84.712756,84.230769,84.240688,84.321224,84.386973,84.261036,83.911368,83.74143,83.988212,83.807655,83.921569,83.953033,83.953033,83.804878,83.807655,83.286119,84.242424,83.671498,83.918129,83.921569,83.266533,83.433134,80.432432,76.646707,76.463415,66.814159,65.425532,66.666667,76.326531,75.510204,73.931624,75,83.75,86.597938,86.666667,86.47541,90.554723,91.009682,89.177489,89.260385,89.015544,89.02439,88.957055,88.922764,89.048106,89.27477,89.148073,89.489489,89.404642,89.303734,89.340102,89.292929,89.340102,89.314516,89.361702,90.794451,88.888889,88.253012,89.509306,91.935484,91.913747,91.501416,83.733826,80.645161,80.583942,68.75,68.823529,67.613636,68.181818
6425590009 TOWN OF ANDOVER,6/16/2015,2,kVAh,34.08,34.56,36.24,35.52,34.56,34.32,34.56,34.56,34.8,35.28,35.04,35.04,34.56,34.8,96.96,112.08,131.04,244.08,243.6,241.68,243.36,245.28,244.56,262.8,281.28,263.76,247.68,246.48,249.6,251.28,251.04,250.56,250.08,249.12,245.04,244.32,244.56,244.8,245.28,245.28,246,244.56,254.16,277.2,248.4,246.24,244.8,239.52,240.48,222,200.4,196.8,54.24,45.12,46.8,58.8,58.8,56.16,62.4,96,116.4,115.2,117.12,160.08,173.52,221.76,236.88,231.6,236.16,234.72,236.16,234.48,234.96,236.64,239.76,237.84,237.84,236.4,237.6,236.4,238.08,236.88,190.32,157.68,159.36,141.84,178.56,178.08,169.44,129.84,171.12,164.4,42.24,40.8,42.24,42.24
6425590009 TOWN OF ANDOVER,6/17/2015,1 kWh,kWh,31.2,29.52,28.8,28.08,28.32,27.84,28.8,27.84,28.8,27.6,28.32,28.08,30.96,30,33.84,94.56,111.6,156.96,159.36,154.8,181.68,211.92,212.16,211.92,213.84,214.8,212.64,214.08,246,235.44,215.52,215.04,214.8,214.8,214.8,214.08,215.28,214.56,214.08,213.12,213.12,211.44,214.32,215.52,215.52,232.56,239.04,209.04,209.04,208.32,203.52,202.56,202.8,201.6,202.08,202.56,180.48,146.16,145.2,144.24,140.4,151.44,156.72,92.16,89.52,89.76,98.4,143.76,143.28,143.76,143.76,144,145.2,146.64,145.2,144.96,144.96,145.68,146.16,151.92,217.2,218.88,200.16,202.56,204.48,205.2,204,204,204,146.16,110.4,79.44,28.8,21.36,21.36,21.12
6425590009 TOWN OF ANDOVER,6/17/2015,1 Power Factor,Power Factor,70.652174,68.715084,67.41573,67.630058,67.045455,67.44186,67.79661,67.44186,67.039106,66.091954,66.666667,66.857143,69.72973,69.060773,69.80198,87.361419,85.951941,83.100381,83.10388,83.225806,85.536723,87.77336,87.785501,87.77336,87.869822,88.003933,87.984111,87.279843,87.756849,87.589286,87.354086,87.5,87.402344,87.487781,87.487781,87.365328,87.512195,87.304688,87.536801,87.315634,87.487685,87.400794,87.121951,87.099903,87.184466,86.517857,86.458333,86.067194,86.323092,86.196624,86.266531,86.298569,86.489253,86.330935,86.18219,86.210419,84.494382,80.876494,80.882353,80.77957,80.578512,80.382166,80.517879,72.316384,71.730769,71.923077,74.275362,82.28022,82.231405,82.393398,82.167353,82.304527,82.650273,82.45614,82.201087,82.065217,82.065217,82.472826,82.297297,82.745098,83.410138,83.823529,83.650953,83.070866,83.611384,83.74143,83.497053,83.251714,83.333333,77.284264,80.139373,80.929095,71.005917,63.120567,63.571429,62.411348
