Account,Date,Channel,Units,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
6425590009 TOWN OF ANDOVER,6/10/2012,1 kWh,kWh,20.4,20.88,20.4,21.36,23.28,20.88,21.12,20.64,20.64,20.64,20.64,20.64,20.64,24,22.8,21.84,21.36,21.6,21.36,21.84,22.56,22.32,66.72,120.48,142.8,148.32,152.16,150.96,200.16,207.84,206.16,206.4,205.92,232.32,243.84,210.72,207.12,206.88,207.36,206.4,206.64,206.64,206.4,206.4,205.92,208.56,213.12,213.6,211.68,209.04,208.8,208.8,226.56,237.84,209.52,209.28,209.52,210.96,209.28,213.6,210.72,209.76,211.44,210.48,210.72,212.64,209.76,157.68,151.92,153.84,153.6,168.72,184.08,183.12,203.52,165.36,157.92,157.44,156.96,155.76,157.92,154.8,162,206.64,207.36,205.44,207.12,207.6,205.44,205.92,193.92,148.8,147.36,91.44,29.28,24.48
6425590009 TOWN OF ANDOVER,6/10/2012,1 Power Factor,Power Factor,60.714286,61.702128,60.714286,62.237762,65.100671,60.839161,61.538462,61.428571,60.56338,61.428571,60.56338,60.992908,60.56338,65.789474,64.189189,62.328767,61.37931,62.068966,62.237762,62.758621,63.513514,62.837838,75.749319,83.806344,86.107091,86.312849,86.849315,86.639118,89.197861,89.555326,89.479167,89.676747,89.468196,89.052438,89.594356,89.775051,89.522822,89.419087,89.626556,89.397089,89.6875,89.594173,89.676747,89.676747,89.655172,89.587629,89.69697,89.808274,89.634146,89.516958,89.506173,89.598352,88.805268,89.118705,89.538462,89.619733,89.722508,89.602446,89.619733,89.808274,89.591837,89.54918,89.441624,89.581205,89.50051,89.494949,89.54918,86.333771,86.122449,86.155914,86.369771,85.523114,86.568849,87.399771,89.545935,87.994891,87.616511,87.817938,87.550201,87.348587,87.616511,87.63587,86.760925,83.836417,84.046693,84.169125,83.705141,84.225901,84.251969,84.03526,84.166667,83.897158,83.765348,89.43662,68.926554,64.556962
6425590009 TOWN OF ANDOVER,6/10/2012,2,kVAh,33.6,33.84,33.6,34.32,35.76,34.32,34.32,33.6,34.08,33.6,34.08,33.84,34.08,36.48,35.52,35.04,34.8,34.8,34.32,34.8,35.52,35.52,88.08,143.76,165.84,171.84,175.2,174.24,224.4,232.08,230.4,230.16,230.16,260.88,272.16,234.72,231.36,231.36,231.36,230.88,230.4,230.64,230.16,230.16,229.68,232.8,237.6,237.84,236.16,233.52,233.28,233.04,255.12,266.88,234,233.52,233.52,235.44,233.52,237.84,235.2,234.24,236.4,234.96,235.44,237.6,234.24,182.64,176.4,178.56,177.84,197.28,212.64,209.52,227.28,187.92,180.24,179.28,179.28,178.32,180.24,176.64,186.72,246.48,246.72,244.08,247.44,246.48,243.84,245.04,230.4,177.36,175.92,102.24,42.48,37.92
6425590009 TOWN OF ANDOVER,6/11/2012,1 kWh,kWh,24.24,24.24,24.72,23.76,27.36,24.48,24.24,23.76,23.76,23.76,23.76,23.04,22.8,22.56,24.72,24,22.32,22.56,36.24,89.76,157.92,186.96,190.8,216.48,216.48,216.48,212.16,211.68,213.84,212.16,214.56,211.2,209.52,214.08,213.12,209.52,209.28,208.8,208.8,208.8,208.08,211.68,213.36,240.24,232.8,207.84,211.44,214.08,211.68,212.4,209.52,208.32,206.16,206.64,206.4,208.8,206.88,206.64,207.12,205.2,206.64,204.72,203.76,204,204.48,202.32,204.96,204.96,202.08,168,146.64,173.28,178.32,147.6,146.16,148.08,147.6,148.32,150.48,106.56,138,155.52,155.04,154.56,153.6,154.08,153.6,153.36,153.6,156.24,154.32,153.12,153.12,149.76,140.16,43.68
6425590009 TOWN OF ANDOVER,6/11/2012,1 Power Factor,Power Factor,65.16129,64.74359,64.375,64.705882,68.263473,64.556962,64.74359,63.870968,64.285714,65.131579,64.705882,64.42953,64.189189,63.945578,66.883117,66.225166,64.137931,64.383562,65.938865,72.48062,78.333333,80.893043,82.128099,84.934087,84.854186,84.854186,84.512428,84.563758,83.898305,84.110371,83.943662,83.969466,84.023099,84.469697,84.330484,84.185149,84.251208,84.139265,83.895853,84.139265,84.011628,84.482759,84.425451,84.259259,84.421236,84.07767,83.904762,83.677298,83.760684,84.125475,83.861671,83.702989,83.479106,83.511154,83.576288,83.895853,83.608147,83.511154,83.543078,83.496094,83.592233,83.382209,83.562992,83.333333,83.4476,83.382789,83.398438,83.398438,83.201581,79.63595,77.341772,78.308026,79.211087,77.358491,77.186312,77.318296,77.164366,77.540778,77.888199,75,81.676136,83.829237,83.787289,83.854167,83.879423,83.702738,84.321476,84.300792,84.210526,84.435798,84.162304,83.837057,83.837057,83.534137,82.485876,69.201521
6425590009 TOWN OF ANDOVER,6/11/2012,2,kVAh,37.2,37.44,38.4,36.72,40.08,37.92,37.44,37.2,36.96,36.48,36.72,35.76,35.52,35.28,36.96,36.24,34.8,35.04,54.96,123.84,201.6,231.12,232.32,254.88,255.12,255.12,251.04,250.32,254.88,252.24,255.6,251.52,249.36,253.44,252.72,248.88,248.4,248.16,248.88,248.16,247.68,250.56,252.72,285.12,275.76,247.2,252,255.84,252.72,252.48,249.84,248.88,246.96,247.44,246.96,248.88,247.44,247.44,247.92,245.76,247.2,245.52,243.84,244.8,245.04,242.64,245.76,245.76,242.88,210.96,189.6,221.28,225.12,190.8,189.36,191.52,191.28,191.28,193.2,142.08,168.96,185.52,185.04,184.32,183.12,184.08,182.16,181.92,182.4,185.04,183.36,182.64,182.64,179.28,169.92,63.12
6425590009 TOWN OF ANDOVER,6/12/2012,1 kWh,kWh,23.28,23.52,23.52,23.52,25.44,24.96,24,23.04,23.76,23.04,24,22.8,23.76,23.52,23.52,23.28,26.88,70.56,167.04,185.28,158.4,155.28,155.52,158.16,206.64,211.92,211.44,211.92,211.92,213.12,210.72,208.8,212.88,214.08,213.84,213.6,212.4,208.8,208.32,207.84,207.84,237.84,234,208.08,209.28,208.8,208.08,211.2,207.36,206.4,207.12,207.36,207.36,207.36,207.12,208.08,207.84,207.6,209.04,206.16,205.2,205.44,207.84,210.24,240.72,233.04,208.56,206.88,209.52,210,208.32,206.88,206.88,159.36,155.52,152.64,109.92,97.44,126.24,153.36,189.12,198.24,204.96,193.44,163.68,202.08,201.6,144.72,96.48,49.44,24.48,23.76,22.56,21.84,22.32,22.32
6425590009 TOWN OF ANDOVER,6/12/2012,1 Power Factor,Power Factor,64.238411,64.052288,63.636364,64.473684,66.666667,66.242038,64.516129,63.576159,63.461538,63.157895,63.291139,63.333333,63.057325,63.636364,63.225806,63.815789,67.878788,76.762402,85.714286,87.034949,87.301587,86.729223,86.863271,87.169312,89.6875,90.102041,90.174002,90.102041,89.735772,89.69697,89.959016,89.968976,90.233978,90.10101,90.091001,90.172239,90.030519,89.876033,89.948187,89.92731,89.834025,89.279279,89.696412,89.84456,89.896907,89.968976,89.937759,90.163934,89.81289,89.864159,89.989572,90.093848,90.093848,90.093848,90.083507,90.12474,90.02079,90.104167,90.165631,90.041929,90,89.915966,89.740933,89.47906,89.155556,89.493088,89.587629,89.60499,89.814815,89.928058,89.576883,89.791667,89.791667,91.839557,92.045455,91.774892,88.932039,87.5,90.068493,91.810345,87.652948,86.764706,86.262626,84.309623,82.466747,86.714727,87.318087,92.061069,88.157895,80.155642,65.806452,65.131579,63.087248,62.758621,62.837838,62.416107
6425590009 TOWN OF ANDOVER,6/12/2012,2,kVAh,36.24,36.72,36.96,36.48,38.16,37.68,37.2,36.24,37.44,36.48,37.92,36,37.68,36.96,37.2,36.48,39.6,91.92,194.88,212.88,181.44,179.04,179.04,181.44,230.4,235.2,234.48,235.2,236.16,237.6,234.24,232.08,235.92,237.6,237.36,236.88,235.92,232.32,231.6,231.12,231.36,266.4,260.88,231.6,232.8,232.08,231.36,234.24,230.88,229.68,230.16,230.16,230.16,230.16,229.92,230.88,230.88,230.4,231.84,228.96,228,228.48,231.6,234.96,270,260.4,232.8,230.88,233.28,233.52,232.56,230.4,230.4,173.52,168.96,166.32,123.6,111.36,140.16,167.04,215.76,228.48,237.6,229.44,198.48,233.04,230.88,157.2,109.44,61.68,37.2,36.48,35.76,34.8,35.52,35.76
6425590009 TOWN OF ANDOVER,6/13/2012,1 kWh,kWh,22.08,21.84,22.32,22.32,22.08,24.72,22.8,22.56,22.56,22.08,22.32,21.84,22.08,22.08,22.56,22.32,24,23.52,21.6,22.08,22.08,22.08,25.92,77.04,140.4,147.12,151.2,151.44,150.96,146.4,151.44,157.92,235.92,236.64,210,211.92,208.32,205.44,204.96,204.96,205.2,209.28,212.16,207.6,206.64,206.4,206.88,205.92,205.92,206.16,205.44,223.92,236.64,207.12,203.04,205.44,202.8,202.32,203.28,154.32,150.96,150.72,150.96,151.2,150.48,150.72,150.48,152.88,151.2,149.04,149.28,148.8,149.28,149.04,148.08,169.68,181.68,150,149.28,117.36,94.32,93.84,93.36,94.08,94.08,89.04,87.6,87.36,44.16,24,24.96,25.44,23.76,24,23.28,23.04
6425590009 TOWN OF ANDOVER,6/13/2012,1 Power Factor,Power Factor,62.585034,61.904762,62,62.416107,62.585034,66.451613,62.5,62.251656,62.251656,61.333333,62.416107,61.486486,62.162162,62.585034,62.666667,62.416107,65.789474,64.900662,62.068966,63.013699,62.585034,62.162162,62.790698,69.631236,77.075099,77.791878,78.947368,78.776529,78.136646,76.826196,77.805179,78.333333,84.017094,84.417808,84.134615,84.336199,83.945841,83.839373,83.807655,83.972468,83.90579,84.088717,84.270734,83.899127,83.836417,83.739046,83.770651,83.789063,83.625731,83.641675,83.757339,83.527305,84.201537,83.705141,83.431953,83.839373,83.415597,83.382789,83.448276,83.615085,83.311258,83.289125,83.643617,83.665339,83.711615,83.733333,83.488682,84.147952,83.665339,83.467742,83.489933,83.221477,83.71467,83.692722,83.491204,83.56974,84.111111,83.668005,83.602151,78.743961,73.87218,74.05303,73.954373,74.242424,74.242424,73.175542,73.146293,73.535354,69.961977,66.225166,67.096774,67.948718,65.131579,65.359477,64.666667,64
6425590009 TOWN OF ANDOVER,6/13/2012,2,kVAh,35.28,35.28,36,35.76,35.28,37.2,36.48,36.24,36.24,36,35.76,35.52,35.52,35.28,36,35.76,36.48,36.24,34.8,35.04,35.28,35.52,41.28,110.64,182.16,189.12,191.52,192.24,193.2,190.56,194.64,201.6,280.8,280.32,249.6,251.28,248.16,245.04,244.56,244.08,244.56,248.88,251.76,247.44,246.48,246.48,246.96,245.76,246.24,246.48,245.28,268.08,281.04,247.44,243.36,245.04,243.12,242.64,243.6,184.56,181.2,180.96,180.48,180.72,179.76,180,180.24,181.68,180.72,178.56,178.8,178.8,178.32,178.08,177.36,203.04,216,179.28,178.56,149.04,127.68,126.72,126.24,126.72,126.72,121.68,119.76,118.8,63.12,36.24,37.2,37.44,36.48,36.72,36,36
6425590009 TOWN OF ANDOVER,6/14/2012,1 kWh,kWh,23.52,23.76,23.04,22.8,22.8,23.52,22.32,25.2,24.48,23.28,23.28,23.04,23.04,23.28,22.8,24,23.52,23.76,23.76,23.52,23.76,25.44,25.2,60.48,141.84,149.04,149.28,161.76,184.56,166.32,154.8,154.8,202.08,213.36,213.6,213.12,212.16,211.2,210.48,211.44,210.48,210.48,209.76,209.52,209.28,210,209.52,210.24,211.2,212.64,211.68,210.24,218.4,244.08,223.2,210,209.28,209.76,210.24,209.52,210.72,209.28,211.68,210.48,207.6,164.4,157.2,156.72,158.64,156,156.72,154.32,153.12,178.08,184.56,112.08,96.24,95.76,96.72,96.72,152.16,153.84,153.84,153.36,152.16,164.64,204.48,204.96,204.72,201.12,137.04,85.44,62.16,20.64,20.4,20.64
6425590009 TOWN OF ANDOVER,6/14/2012,1 Power Factor,Power Factor,65.333333,66,64.864865,64.189189,63.758389,64.473684,64.137931,67.741935,65.806452,64.238411,63.815789,63.576159,63.576159,64.238411,64.189189,64.935065,65.333333,65.131579,65.131579,64.473684,65.562914,67.515924,67.741935,82.622951,86.277372,86.853147,86.50904,86.079183,86.404494,86.733417,86.461126,86.577181,89.384289,89.79798,89.808274,89.69697,89.655172,89.521872,89.672802,89.714868,89.764585,89.581205,89.641026,89.63039,89.527721,89.651639,89.446721,89.47906,89.613035,89.58544,89.816701,89.570552,89.215686,89.603524,89.681774,89.835729,89.896907,89.641026,89.846154,89.63039,89.591837,89.619733,89.725331,89.581205,89.451913,91.090426,91.608392,91.456583,91.42462,91.549296,91.713483,91.465149,91.666667,90.598291,90.898345,89.292543,87.554585,87.5,87.418655,87.229437,91.751085,91.702432,91.965567,91.678623,92.017417,90.382082,87.027579,87.142857,87.397541,87.38269,82.276657,72.505092,68.700265,60.992908,60.714286,61.428571
6425590009 TOWN OF ANDOVER,6/14/2012,2,kVAh,36,36,35.52,35.52,35.76,36.48,34.8,37.2,37.2,36.24,36.48,36.24,36.24,36.24,35.52,36.96,36,36.48,36.48,36.48,36.24,37.68,37.2,73.2,164.4,171.6,172.56,187.92,213.6,191.76,179.04,178.8,226.08,237.6,237.84,237.6,236.64,235.92,234.72,235.68,234.48,234.96,234,233.76,233.76,234.24,234.24,234.96,235.68,237.36,235.68,234.72,244.8,272.4,248.88,233.76,232.8,234,234,233.76,235.2,233.52,235.92,234.96,232.08,180.48,171.6,171.36,173.52,170.4,170.88,168.72,167.04,196.56,203.04,125.52,109.92,109.44,110.64,110.88,165.84,167.76,167.28,167.28,165.36,182.16,234.96,235.2,234.24,230.16,166.56,117.84,90.48,33.84,33.6,33.6
6425590009 TOWN OF ANDOVER,6/15/2012,1 kWh,kWh,20.64,20.64,20.64,20.4,20.64,21.6,24,21.12,21.12,20.88,21.12,20.64,20.88,20.4,20.64,21.36,21.12,21.6,21.36,21.36,23.52,23.52,21.6,57.36,143.52,159.36,184.8,167.76,207.12,215.28,212.88,208.56,211.2,213.6,210.96,208.8,208.56,209.28,208.32,205.2,209.76,209.28,204.96,207.36,204,204.72,203.52,204.96,204.48,202.8,203.04,203.52,208.8,208.08,209.04,209.28,239.52,238.08,208.08,206.64,205.2,204.72,205.92,204.96,204.48,204.96,205.68,204.48,205.92,205.44,210.48,206.64,206.4,205.44,204.72,202.56,159.36,152.64,152.64,152.64,153.12,150,96.96,130.08,125.04,104.16,153.84,154.32,152.16,148.8,149.76,113.04,24,24.72,24.48,24.72
6425590009 TOWN OF ANDOVER,6/15/2012,1 Power Factor,Power Factor,61.870504,61.870504,60.992908,61.151079,60.992908,62.068966,66.225166,61.111111,61.111111,61.267606,61.538462,60.992908,61.267606,60.283688,60.992908,62.237762,62.411348,62.5,62.676056,62.676056,65.333333,65.771812,63.380282,70.087977,77.662338,78.301887,80.543933,79.977117,83.786408,84.70255,84.47619,84.123911,84.210526,84.520418,84.43804,84.220716,84.2871,84.088717,84.108527,83.659491,84.038462,83.926853,83.807655,83.965015,83.497053,83.627451,83.794466,83.807655,83.858268,83.663366,83.762376,83.960396,84.139265,84.174757,84.317522,84.251208,84.433164,84.931507,84.25656,84.246575,83.988212,83.87414,83.870968,84.055118,83.858268,83.972468,83.773216,83.940887,83.953033,83.921569,84.408085,84.082031,84.066471,84.086444,84.039409,83.813307,86.797386,87.482806,87.724138,87.482806,87.517147,87.290503,80.478088,81.996974,82.306477,81.73258,88.049451,87.84153,87.811634,87.818697,87.887324,87.546468,65.359477,64.779874,66.233766,66.451613
6425590009 TOWN OF ANDOVER,6/15/2012,2,kVAh,33.36,33.36,33.84,33.36,33.84,34.8,36.24,34.56,34.56,34.08,34.32,33.84,34.08,33.84,33.84,34.32,33.84,34.56,34.08,34.08,36,35.76,34.08,81.84,184.8,203.52,229.44,209.76,247.2,254.16,252,247.92,250.8,252.72,249.84,247.92,247.44,248.88,247.68,245.28,249.6,249.36,244.56,246.96,244.32,244.8,242.88,244.56,243.84,242.4,242.4,242.4,248.16,247.2,247.92,248.4,283.68,280.32,246.96,245.28,244.32,244.08,245.52,243.84,243.84,244.08,245.52,243.6,245.28,244.8,249.36,245.76,245.52,244.32,243.6,241.68,183.6,174.48,174,174.48,174.96,171.84,120.48,158.64,151.92,127.44,174.72,175.68,173.28,169.44,170.4,129.12,36.72,38.16,36.96,37.2
6425590009 TOWN OF ANDOVER,6/16/2012,1 kWh,kWh,25.68,23.04,22.56,22.08,22.56,22.32,22.32,22.8,23.28,22.56,22.56,22.56,25.44,23.28,22.32,23.28,23.28,23.28,23.04,24.72,77.76,137.28,147.84,151.92,152.4,154.56,182.16,207.36,207.12,207.84,209.76,210.72,210.96,242.16,240.72,214.32,210.24,209.28,210.24,210.48,214.32,214.32,211.2,208.8,208.8,209.52,208.8,204.48,200.88,200.64,200.64,200.4,200.64,204.72,205.92,238.08,225.6,204.96,205.92,206.88,205.92,206.16,205.92,206.16,174.24,145.68,145.2,144.48,144.48,143.04,145.44,153.12,150.72,180.24,174.48,150.72,149.04,148.08,149.04,147.36,148.32,147.36,146.88,147.36,147.12,147.84,150.48,142.56,141.12,89.28,52.56,22.56,22.32,22.56,22.32,22.08
6425590009 TOWN OF ANDOVER,6/16/2012,1 Power Factor,Power Factor,68.152866,65.753425,64.827586,63.448276,64.827586,64.137931,63.69863,64.189189,65.100671,63.087248,63.513514,63.945578,67.515924,65.100671,63.69863,65.100671,65.100671,65.100671,64.42953,66.025641,86.170213,81.25,82.463186,83.180026,83.006536,83.311772,85.376828,87.184662,86.820926,86.947791,86.792453,86.844708,86.686391,86.609442,87.217391,87.377691,86.991063,87.025948,87.164179,87.263682,87.292278,87.54902,87.128713,86.913087,86.826347,86.952191,86.913087,86.585366,86.377709,86.363636,86.452947,86.349535,86.452947,86.686992,86.231156,86.789151,86.715867,86.437247,86.754297,86.633166,86.666667,86.680121,86.666667,86.680121,84.418605,81.586022,81.426649,81.461434,81.241565,81.19891,81.561238,82.642487,83.621838,83.537264,83.852364,83.621838,83.13253,83.153639,83.02139,83.08525,83.064516,83.08525,83.265306,83.423913,83.514986,83.58209,83.823529,83.661972,83.404255,73.956262,70.192308,63.945578,63.69863,63.513514,63.69863,62.585034
6425590009 TOWN OF ANDOVER,6/16/2012,2,kVAh,37.68,35.04,34.8,34.8,34.8,34.8,35.04,35.52,35.76,35.76,35.52,35.28,37.68,35.76,35.04,35.76,35.76,35.76,35.76,37.44,90.24,168.96,179.28,182.64,183.6,185.52,213.36,237.84,238.56,239.04,241.68,242.64,243.36,279.6,276,245.28,241.68,240.48,241.2,241.2,245.52,244.8,242.4,240.24,240.48,240.96,240.24,236.16,232.56,232.32,232.08,232.08,232.08,236.16,238.8,274.32,260.16,237.12,237.36,238.8,237.6,237.84,237.6,237.84,206.4,178.56,178.32,177.36,177.84,176.16,178.32,185.28,180.24,215.76,208.08,180.24,179.28,178.08,179.52,177.36,178.56,177.36,176.4,176.64,176.16,176.88,179.52,170.4,169.2,120.72,74.88,35.28,35.04,35.52,35.04,35.28
6425590009 TOWN OF ANDOVER,6/17/2012,1 kWh,kWh,23.76,24.48,22.56,22.08,22.32,22.56,22.56,22.56,22.32,22.56,22.56,22.56,24.72,23.76,23.04,22.8,22.32,22.56,22.8,22.8,84.24,144.96,153.36,153.36,205.92,215.76,212.4,209.04,234.24,244.8,207.84,206.64,206.4,206.4,205.92,205.92,205.68,205.68,205.68,205.68,209.76,207.36,206.64,208.32,212.16,205.92,205.92,205.2,233.28,239.76,207.36,203.76,204,204.48,204.24,204.48,202.32,205.2,203.28,202.56,202.56,185.28,151.68,152.4,152.64,154.32,170.88,184.32,155.04,137.28,147.84,148.08,148.08,147.12,149.76,152.16,152.16,206.88,209.76,208.8,208.8,208.08,208.56,206.4,199.2,162.48,160.32,159.6,159.12,191.04,179.28,157.44,87.12,38.16,25.2,25.68
6425590009 TOWN OF ANDOVER,6/17/2012,1 Power Factor,Power Factor,66.442953,67.105263,63.945578,63.448276,63.265306,63.513514,63.945578,63.513514,62.416107,63.513514,63.087248,63.513514,66.025641,65.562914,64.42953,63.758389,62.837838,63.513514,63.758389,63.758389,78.52349,86.409156,86.938776,86.938776,89.842932,90.442656,90.306122,90.259067,89.295517,89.630931,89.740933,89.781022,89.770355,89.770355,89.842932,89.842932,89.73822,89.73822,89.644351,89.644351,89.641026,89.719626,89.4081,89.762151,89.837398,89.655172,89.468196,89.622642,89.092576,89.596413,89.81289,89.556962,89.567966,89.589905,89.578947,89.589905,89.585547,89.622642,89.62963,89.501591,89.596603,88.940092,87.656033,87.586207,87.603306,87.961696,87.041565,87.571266,87.652646,85.119048,86.153846,86.052999,86.052999,85.734266,86.068966,86.376022,86.024423,89.60499,89.54918,89.783282,89.506173,89.566116,89.495366,89.676747,90.217391,92.360164,92.265193,92.23301,91.322314,91.389208,91.544118,92.134831,89.189189,77.184466,67.741935,68.589744
6425590009 TOWN OF ANDOVER,6/17/2012,2,kVAh,35.76,36.48,35.28,34.8,35.28,35.52,35.28,35.52,35.76,35.52,35.76,35.52,37.44,36.24,35.76,35.76,35.52,35.52,35.76,35.76,107.28,167.76,176.4,176.4,229.2,238.56,235.2,231.6,262.32,273.12,231.6,230.16,229.92,229.92,229.2,229.2,229.2,229.2,229.44,229.44,234,231.12,231.12,232.08,236.16,229.68,230.16,228.96,261.84,267.6,230.88,227.52,227.76,228.24,228,228.24,225.84,228.96,226.8,226.32,226.08,208.32,173.04,174,174.24,175.44,196.32,210.48,176.88,161.28,171.6,172.08,172.08,171.6,174,176.16,176.88,230.88,234.24,232.56,233.28,232.32,233.04,230.16,220.8,175.92,173.76,173.04,174.24,209.04,195.84,170.88,97.68,49.44,37.2,37.44
6425590009 TOWN OF ANDOVER,6/18/2012,1 kWh,kWh,23.28,23.28,23.28,23.52,23.28,23.28,23.52,23.52,24,26.16,23.52,23.28,23.28,23.28,23.28,23.28,23.28,23.28,23.28,43.68,90.72,155.76,212.16,212.4,214.56,214.32,214.32,215.76,216.24,215.52,210.96,210.72,214.08,242.64,228.24,210,209.52,212.16,211.92,208.32,207.84,208.56,212.4,208.8,207.6,208.56,208.08,207.84,207.6,207.36,207.84,206.88,205.68,205.92,208.8,206.64,204.96,227.04,237.84,205.92,204,203.76,203.52,202.8,202.32,205.2,202.8,203.04,202.8,202.8,203.28,203.52,202.8,202.8,204,205.2,205.44,203.04,203.28,203.28,203.04,202.08,202.56,201.84,201.12,200.16,163.92,180.96,153.12,145.44,145.2,145.2,145.44,140.4,125.28,60
6425590009 TOWN OF ANDOVER,6/18/2012,1 Power Factor,Power Factor,65.100671,65.100671,65.100671,64.900662,64.666667,64.238411,64.473684,64.900662,65.359477,68.125,65.771812,65.100671,65.986395,65.540541,65.540541,65.540541,65.100671,65.986395,65.986395,67.910448,73.972603,83.311938,87.785501,87.884806,87.733072,87.721022,87.807276,87.964775,87.390883,87.439143,87.202381,87.103175,86.686103,87.155172,87.008234,87.325349,87.3,87.265548,87.512389,87.236181,87.210473,87.248996,87.537092,87.349398,87.28557,87.424547,87.22334,87.386478,87.28557,87.184662,87.386478,87.070707,87.093496,87.195122,87.437186,87.145749,87.142857,86.709441,87.082601,87.195122,87.001024,87.25591,86.974359,87.113402,86.907216,87.244898,86.934156,87.037037,87.023687,87.023687,87.22966,87.242798,87.203302,87.113402,87.268994,87.155963,87.2579,87.037037,87.05036,86.960986,86.947585,86.893705,87.010309,87.060041,87.291667,87.238494,82.587666,83.592018,82.749676,82.336957,82.425068,82.312925,82.336957,81.589958,82.464455,83.333333
6425590009 TOWN OF ANDOVER,6/18/2012,2,kVAh,35.76,35.76,35.76,36.24,36,36.24,36.48,36.24,36.72,38.4,35.76,35.76,35.28,35.52,35.52,35.52,35.76,35.28,35.28,64.32,122.64,186.96,241.68,241.68,244.56,244.32,244.08,245.28,247.44,246.48,241.92,241.92,246.96,278.4,262.32,240.48,240,243.12,242.16,238.8,238.32,239.04,242.64,239.04,237.84,238.56,238.56,237.84,237.84,237.84,237.84,237.6,236.16,236.16,238.8,237.12,235.2,261.84,273.12,236.16,234.48,233.52,234,232.8,232.8,235.2,233.28,233.28,233.04,233.04,233.04,233.28,232.56,232.8,233.76,235.44,235.44,233.28,233.52,233.76,233.52,232.56,232.8,231.84,230.4,229.44,198.48,216.48,185.04,176.64,176.16,176.4,176.64,172.08,151.92,72
6425590009 TOWN OF ANDOVER,6/19/2012,1 kWh,kWh,21.84,24.72,22.32,22.32,22.08,21.84,22.08,22.32,22.32,22.32,22.56,22.08,22.08,25.92,22.8,22.32,22.56,30,100.56,202.32,211.2,211.2,214.32,216.24,216.48,211.92,224.64,246.96,225.36,216.96,218.16,217.92,215.76,212.64,213.36,213.36,213.6,212.88,212.88,212.4,212.88,212.16,212.16,212.4,213.36,216.24,236.64,245.28,212.16,211.92,212.16,212.4,212.4,212.4,213.12,212.4,211.68,213.84,210.24,212.4,210.72,210.24,209.76,209.52,210,208.56,210.72,209.28,208.8,225.12,242.4,217.92,184.56,148.8,149.04,172.56,209.76,210.48,210,209.28,210,212.4,210.48,208.8,209.76,208.08,183.6,168,180.24,161.28,150.96,150.72,104.4,49.92,26.16,24.72
6425590009 TOWN OF ANDOVER,6/19/2012,1 Power Factor,Power Factor,65.467626,69.127517,65.492958,66.428571,65.248227,64.539007,64.788732,64.583333,64.583333,64.583333,65.277778,64.335664,64.788732,70.12987,65.972222,64.583333,65.734266,68.681319,81.835938,90.160428,90.441932,90.25641,90.567951,90.552764,90.653266,90.37871,89.827255,90.026247,89.942529,90.219561,90.357853,90.168818,90.170512,89.949239,90.070922,89.979757,89.989889,89.868288,89.868288,89.756592,89.868288,89.837398,89.746193,89.939024,89.888777,90.1,89.311594,89.570552,89.837398,89.918534,90.020367,90.030519,90.1222,89.847716,89.878543,89.847716,89.908257,90,89.846154,89.665653,89.591837,89.570552,89.54918,89.538462,89.559877,89.495366,89.591837,89.435897,89.598352,89.248335,89.459699,89.546351,88.390805,85.753804,86.25,87.576127,89.825283,89.856557,89.559877,89.711934,89.74359,89.847716,89.856557,89.876033,89.73306,89.658738,88.541667,86.419753,86.720554,87.614081,88.095238,87.955182,82.542694,77.037037,68.125,66.451613
6425590009 TOWN OF ANDOVER,6/19/2012,2,kVAh,33.36,35.76,34.08,33.6,33.84,33.84,34.08,34.56,34.56,34.56,34.56,34.32,34.08,36.96,34.56,34.56,34.32,43.68,122.88,224.4,233.52,234,236.64,238.8,238.8,234.48,250.08,274.32,250.56,240.48,241.44,241.68,239.28,236.4,236.88,237.12,237.36,236.88,236.88,236.64,236.88,236.16,236.4,236.16,237.36,240,264.96,273.84,236.16,235.68,235.68,235.92,235.68,236.4,237.12,236.4,235.44,237.6,234,236.88,235.2,234.72,234.24,234,234.48,233.04,235.2,234,233.04,252.24,270.96,243.36,208.8,173.52,172.8,197.04,233.52,234.24,234.48,233.28,234,236.4,234.24,232.32,233.76,232.08,207.36,194.4,207.84,184.08,171.36,171.36,126.48,64.8,38.4,37.2
