,amain,bmain,cmain,pres,KW_Total.AHS_N1-DE-ATS-kW (Trend1),KW_Total.AHS_N1-DG-kW (Trend1),KW_Total.AHS_N1-DHB - kW (Trend1),KW_Total.AHS_N1-DL-kW (Trend1),KW_Total.AHS_N1-Main-kW (Trend1),KW_Total.CollinCtr-kW (Trend1),KW_Total.M1-kW-Total (Trend1)
2016-01-04 07:45:00,137.128,142.2552,136.0769,403.5717,87.35337,117.0902,42.01273,123.4917,415.4601,34.39531,0.0
2016-01-04 08:00:00,145.853,151.7493,145.8428,427.0988,90.34658,113.6876,50.53212,133.6522,443.4451,38.32673,0.0
2016-01-04 08:15:00,161.3657,174.7171,161.6453,448.8869,98.80874,117.3152,50.08774,147.9697,497.7281,74.77473,0.0
2016-01-04 08:30:00,143.1556,154.1397,143.9872,488.7682,89.40903,116.9964,50.24449,142.7271,441.2825,34.75326,0.0
2016-01-04 08:45:00,158.8154,167.0233,159.5105,456.9886,83.85041,119.3598,53.04484,153.3354,485.3492,65.87197,0.0
2016-01-04 09:00:00,155.3997,163.4005,153.419,465.6369,95.34339,120.5097,53.62589,155.693,472.2193,42.08152,0.0
2016-01-04 09:15:00,151.7641,166.4409,152.6153,491.1078,89.91532,119.6593,51.23666,145.6223,470.9066,52.58898,0.0
2016-01-04 09:30:00,161.3718,171.9797,159.1987,468.1198,88.14959,117.791,49.56419,149.0568,492.5503,77.49414,0.0
2016-01-04 09:45:00,149.7914,156.1319,147.5996,478.9384,91.24281,118.0434,49.19589,138.8734,453.5228,45.75055,0.0
2016-01-04 10:00:00,158.5536,162.5789,155.7157,494.2838,90.47276,123.6656,48.31799,151.7023,476.8483,51.60875,0.0
2016-01-04 10:15:00,165.7405,171.0716,167.284,471.6231,97.72184,118.9242,53.412,142.573,504.0961,75.64912,0.0
2016-01-04 10:30:00,165.2881,163.608,157.8798,475.5209,96.84175,123.8425,49.64215,162.4324,486.776,47.04458,0.0
2016-01-04 10:40:00,,,,,,,,,,,
2016-01-04 10:45:00,164.8597,173.9647,161.5811,505.7682,110.2201,123.3949,52.17048,163.9384,500.4056,46.47363,0.0
2016-01-04 11:00:00,152.4031,165.6688,158.0743,481.5859,89.57188,114.8871,48.89967,161.9526,473.1323,49.57166,0.0
2016-01-04 11:15:00,153.8924,159.472,150.1941,473.0652,88.34709,118.1405,51.70948,151.9824,461.5547,40.02079,0.0
2016-01-04 11:30:00,160.9866,171.4158,154.196,469.6455,101.0939,125.3121,46.58389,159.89,495.7697,53.82147,0.0
2016-01-04 11:45:00,153.9948,157.8695,152.3613,470.7593,85.03979,120.4588,47.45267,153.4138,464.2256,45.71977,0.0
2016-01-04 12:00:00,149.9027,156.9162,147.7356,472.8206,88.53299,119.4194,49.95084,149.021,454.5545,39.92126,0.0
2016-01-04 12:15:00,151.3584,153.9344,151.1152,469.2507,85.81078,115.9027,50.50494,153.0364,456.408,39.12319,0.0
2016-01-04 12:20:00,,,,,,,,,,,
2016-01-04 12:30:00,149.6899,155.8637,151.1147,470.1426,89.00793,115.4174,50.22256,149.6161,456.6684,40.1896,0.0
2016-01-04 12:45:00,156.9056,157.1199,148.186,464.1148,93.10267,120.2189,46.81062,141.2292,462.2115,47.23689,0.0
2016-01-04 13:00:00,151.6057,157.6228,152.2922,460.4203,86.59008,115.843,53.54406,139.5481,461.5207,53.70612,0.0
2016-01-04 13:15:00,140.8322,151.6954,146.9917,456.869,82.38197,115.6024,48.46283,138.8998,439.5194,39.63664,0.0
2016-01-04 13:30:00,144.3018,151.7613,143.8107,446.7819,89.1894,119.8855,49.58025,127.1089,439.8738,43.84212,0.0
2016-01-04 13:45:00,152.1339,159.739,148.1273,446.806,93.91887,120.0405,53.48505,133.2489,460.0003,51.0184,0.0
2016-01-04 14:00:00,142.8214,149.9484,143.2266,447.4098,85.98463,120.5138,49.94072,133.1424,435.9964,34.45412,0.0
2016-01-04 14:15:00,138.4431,148.8438,137.7916,441.4707,82.44685,123.0609,47.87518,122.877,425.1431,34.63068,0.0
2016-01-04 14:30:00,147.9366,157.0729,142.8853,435.7905,86.31759,122.5525,43.33741,113.2033,447.8949,43.992,0.0
2016-01-04 14:45:00,130.2316,138.2285,128.0919,420.3975,83.39455,121.1196,40.81138,92.06219,396.552,33.87007,0.0
2016-01-04 15:00:00,125.5755,132.9924,119.0265,405.624,85.92306,114.4051,36.68397,86.41116,377.5944,39.22669,0.0
2016-01-04 15:15:00,95.8933,97.6432,88.40437,384.1637,88.82122,56.08229,33.57746,67.92188,281.9409,30.9442,0.0
2016-01-04 15:30:00,97.47456,103.7279,89.21386,336.4519,77.42474,77.51205,34.532,62.77127,290.4163,35.3856,0.0
2016-01-04 15:40:00,,,,,,,,,,,
2016-01-04 15:45:00,98.30434,103.9168,97.37695,282.0924,88.31834,76.35596,31.42442,62.64024,299.5981,40.25245,0.0
2016-01-04 16:00:00,81.96918,88.09962,83.25173,279.4754,81.4784,52.01052,29.89891,58.44172,253.3205,26.50781,0.0
2016-01-04 16:15:00,71.57945,78.0086,77.86873,269.8111,84.3652,56.80198,16.78882,49.24691,227.4568,25.34108,0.0
2016-01-04 16:30:00,64.87572,72.34859,70.8487,252.7329,67.80903,56.5168,14.75471,48.50911,208.073,21.27676,0.0
2016-01-04 16:45:00,74.32543,79.74013,76.12906,205.8525,71.71423,61.10572,16.6326,52.82498,230.1946,30.6379,0.0
2016-01-04 17:00:00,68.96989,79.42305,78.6432,215.5153,59.49886,78.00916,14.81625,48.55073,228.5833,31.14974,0.0
2016-01-04 17:15:00,89.47086,98.98079,93.63773,231.8286,89.05486,75.21806,11.23068,41.50238,282.0894,64.17497,0.0
2016-01-04 17:20:00,,,,,,,,,,,
2016-01-04 17:30:00,84.12701,89.32352,85.77177,257.0217,59.05542,75.13293,10.78335,43.36402,259.2223,70.61543,0.0
2016-01-04 17:45:00,81.30247,87.7157,85.41522,250.4933,64.31707,72.23115,10.07346,37.90264,253.3622,70.03911,0.0
2016-01-04 18:00:00,89.53152,96.46992,93.22897,256.1561,59.28358,73.37434,10.2323,37.89955,278.6323,103.6889,0.0
2016-01-04 18:15:00,80.15055,87.89304,84.54711,284.4871,60.7086,73.10966,11.72947,35.49004,252.6528,70.38975,0.0
2016-01-04 18:30:00,94.77303,101.6339,95.42839,262.8676,72.89906,71.37606,10.43296,39.34515,291.8353,103.0396,0.0
2016-01-04 18:45:00,94.33279,102.9559,97.02653,274.3512,62.54588,71.50438,10.37893,37.8316,294.3152,115.1507,0.0
2016-01-04 19:00:00,84.33511,88.24648,81.57761,289.0257,56.58873,71.18163,10.68248,34.21461,254.1592,82.14105,0.0
2016-01-04 19:15:00,90.69685,99.51457,93.88867,267.4589,59.36905,72.60251,10.70669,34.37432,284.1001,109.6972,0.0
2016-01-04 19:30:00,79.01443,87.06712,80.56879,279.9085,57.92679,70.82275,10.08598,36.721,246.6503,76.36141,0.0
2016-01-04 19:45:00,92.87722,94.03117,95.01031,268.6346,65.06184,68.14014,10.50428,32.67275,281.9187,107.8943,0.0
2016-01-04 20:00:00,78.99802,80.82182,86.72806,268.7152,59.79792,59.75891,9.286914,32.65297,246.5479,86.35033,0.0
2016-01-05 05:00:00,65.13436,76.11064,72.33195,208.3156,51.38846,51.53167,10.88661,24.72563,213.577,78.70676,0.0
2016-01-05 05:15:00,76.01025,83.9757,76.28998,217.5134,58.61197,49.97848,9.813255,27.3835,236.3864,94.05959,0.0
2016-01-05 05:30:00,73.16444,80.0228,71.37718,217.9564,54.60243,50.30357,9.385587,28.90325,224.5644,83.9093,0.0
2016-01-05 05:45:00,88.55413,95.61463,93.45442,234.7861,63.44542,86.66627,12.64211,28.19832,277.6231,90.09991,0.0
2016-01-05 06:00:00,91.65491,102.5992,91.078,245.4794,68.33537,89.25962,12.42788,27.04012,285.3321,91.59117,0.0
2016-01-05 06:15:00,99.85303,109.4387,102.0626,282.0319,73.86848,89.67572,15.28493,49.39494,311.0704,87.813,0.0
2016-01-05 06:30:00,105.3468,107.8541,110.5873,288.6152,76.47491,93.62272,16.56003,60.18977,323.7882,81.35809,0.0
2016-01-05 06:40:00,,,,,,,,,,,
2016-01-05 06:45:00,118.9804,115.4218,114.8202,321.1296,73.40324,100.0423,15.96501,67.36874,349.2224,97.2277,0.0
2016-01-05 07:00:00,113.964,113.7327,113.268,335.007,98.2077,99.26521,17.22141,63.6157,340.9648,83.12866,0.0
2016-01-05 07:15:00,125.5055,126.2652,124.8508,340.2277,80.41247,90.96685,36.28925,84.73254,376.4854,84.7332,0.0
2016-01-05 07:30:00,145.6302,147.403,138.5886,377.2738,97.34848,90.98953,40.18048,109.9217,429.5682,90.75745,0.0
2016-01-05 07:45:00,155.9756,168.5028,151.2711,414.7198,117.6504,93.72237,44.57231,128.5156,475.7495,91.31757,0.0
2016-01-05 08:00:00,156.8759,159.7061,149.4354,428.8765,85.77221,101.9583,47.16145,138.4137,466.6601,94.51675,0.0
2016-01-05 08:15:00,158.5517,161.7335,154.9815,461.6619,87.47736,104.2594,48.19491,146.8856,475.2667,88.41866,0.0
2016-01-05 08:20:00,,,,,,,,,,,
2016-01-05 08:30:00,159.9868,169.4778,156.0666,481.1314,86.07516,106.0496,50.87712,145.0629,485.0912,96.56956,0.0
2016-01-05 08:45:00,153.0621,153.158,147.8124,480.9358,87.07195,107.7144,49.12783,146.0154,454.0989,64.16017,0.0
2016-01-05 09:00:00,167.1798,166.1312,158.6285,472.8129,86.594,109.2492,48.07216,146.0422,491.769,99.65745,0.0
2016-01-05 09:15:00,147.3702,154.2168,142.2034,481.6608,92.18917,104.9491,46.73803,133.5717,443.7903,63.90199,0.0
2016-01-05 09:30:00,153.2599,156.2121,146.0675,463.2328,91.94674,102.9874,45.37801,137.5386,452.733,62.63144,0.0
2016-01-05 09:45:00,147.6904,149.0832,141.5208,436.8701,89.90278,107.1581,46.5483,138.072,439.4919,57.68304,0.0
2016-01-05 10:00:00,154.6344,156.2727,149.1154,444.8346,86.29749,106.5125,45.9078,158.7952,460.0226,61.39888,0.0
2016-01-05 10:15:00,166.1342,170.0703,159.5023,447.6363,113.5297,107.09,47.40519,161.3877,495.7067,66.56342,0.0
2016-01-05 10:30:00,159.7108,160.4307,155.1567,464.9234,98.24819,107.2084,48.7236,150.1532,469.2272,65.35376,0.0
2016-01-05 10:45:00,153.9378,157.6626,154.5945,462.2411,99.7975,107.9829,44.15043,147.7636,466.1949,65.77081,0.0
2016-01-05 11:00:00,166.9173,178.2294,167.1056,460.3586,109.5027,125.629,45.84456,165.4951,512.2523,66.64135,0.0
2016-01-05 11:15:00,143.535,155.425,146.5636,461.6002,90.34682,102.6762,44.55435,146.5505,445.1359,62.98579,0.0
2016-01-05 11:30:00,146.8568,150.6184,142.9919,450.3501,91.02696,107.558,46.28771,142.8052,440.4671,50.92588,0.0
2016-01-05 11:40:00,,,,,,,,,,,
2016-01-05 11:45:00,147.1124,147.4291,145.7064,451.8423,87.80622,128.7585,46.89502,135.0049,441.4903,43.63205,0.0
2016-01-05 12:00:00,151.7672,161.7699,152.6674,443.4645,88.55424,126.9462,44.35316,156.1212,466.2046,52.73978,0.0
2016-01-05 12:15:00,153.8955,154.0862,148.089,448.8953,103.6714,111.7334,45.25232,143.2726,456.0706,52.17867,0.0
2016-01-05 12:30:00,146.6813,149.8354,147.3448,440.2211,98.11633,101.9714,45.54506,150.2055,443.8615,48.2068,0.0
2016-01-05 12:45:00,138.973,143.4533,136.6985,451.5128,87.15219,98.57411,46.86612,134.9996,420.0925,51.3819,0.0
2016-01-05 13:00:00,137.8374,147.6615,141.8647,433.7168,87.74063,106.5052,44.85609,128.4153,426.7841,62.15216,0.0
2016-01-05 13:15:00,137.6154,147.2676,139.0214,428.7724,82.54636,105.7381,47.58773,130.4422,423.9044,55.21408,0.0
2016-01-05 13:20:00,,,,,,,,,,,
2016-01-05 13:30:00,136.983,142.9756,139.8329,423.4397,80.60278,103.4906,48.73426,125.5085,419.7914,60.99022,0.0
2016-01-05 13:45:00,137.0234,143.2597,136.9074,428.4171,79.78196,102.441,46.57311,123.5056,417.1057,61.77313,0.0
2016-01-05 14:00:00,131.0543,141.6503,132.2679,419.1729,78.53825,105.8577,48.79097,122.4879,405.1075,45.02088,0.0
2016-01-05 14:15:00,136.6242,144.8067,133.8671,413.2543,110.9965,121.4144,46.47518,115.1514,419.02,48.25564,0.0
2016-01-05 14:30:00,128.2129,142.1584,125.2852,414.5031,78.82343,103.249,45.01203,117.2486,398.2941,52.16905,0.0
2016-01-05 14:45:00,125.394,137.1908,124.5668,401.4514,80.63416,102.4029,41.92077,106.6733,387.5311,51.73106,0.0
2016-01-05 15:00:00,118.7625,133.7341,120.1932,386.9594,86.11308,118.0179,37.27529,86.46931,372.8919,44.41661,0.0
2016-01-05 15:15:00,85.72743,95.3606,84.41785,369.5921,74.03594,56.60212,32.49853,68.53246,265.8194,35.96968,0.0
2016-01-05 15:30:00,89.58794,102.1259,85.94882,332.3891,77.95926,53.24222,32.20511,66.0191,277.6627,50.28088,0.0
2016-01-05 15:45:00,84.5138,97.78126,82.09678,279.8976,82.8688,51.07862,26.67952,56.65635,264.3918,50.28648,0.0
2016-01-05 16:00:00,80.48329,92.45647,76.93559,266.8377,79.9248,52.5115,25.85055,54.20625,249.8754,39.74161,0.0
2016-01-05 16:15:00,80.2748,85.41557,77.84322,258.881,79.91334,39.26132,26.6826,56.22879,242.4026,38.25628,0.0
2016-01-05 16:30:00,63.13594,71.24462,68.714,255.162,67.6059,40.28797,12.15549,47.98496,203.0946,35.79943,0.0
2016-01-05 16:40:00,,,,,,,,,,,
2016-01-05 16:45:00,63.94867,69.60676,65.16786,217.6315,69.15919,37.35637,13.28814,44.96905,198.7233,35.51236,0.0
2016-01-05 17:00:00,70.82754,78.20482,76.02729,209.8574,62.94281,72.25069,12.15784,41.93861,225.334,38.89313,0.0
2016-01-05 17:15:00,58.6428,68.63742,63.46207,218.536,61.47736,53.49687,11.67069,39.19541,190.7423,25.88888,0.0
2016-01-05 17:30:00,58.55243,65.34236,62.01498,204.397,59.61783,52.13016,11.66,36.64927,185.9097,24.30589,0.0
2016-01-05 17:45:00,72.54934,73.4522,68.16564,204.397,60.6213,74.64371,11.88183,36.283,214.1672,30.72581,0.0
2016-01-05 18:00:00,73.07778,72.7551,68.81868,204.6889,56.06657,76.81528,11.94276,41.26196,214.6516,30.45431,0.0
2016-01-05 18:15:00,69.99959,74.5117,70.6976,216.9483,66.58553,75.0352,10.91514,35.71828,215.2089,28.57922,0.0
2016-01-05 18:20:00,,,,,,,,,,,
2016-01-05 18:30:00,77.21915,81.08536,75.74186,215.1794,72.96315,73.81315,11.26579,34.46008,234.0463,43.63829,0.0
2016-01-05 18:45:00,80.01629,78.12559,79.69186,220.2425,53.9364,75.25415,11.23018,32.28553,237.8337,67.1145,0.0
2016-01-05 19:00:00,65.35019,68.28665,68.82703,237.2932,55.64727,73.8549,10.79463,33.89473,202.4639,30.46659,0.0
2016-01-05 19:15:00,71.22181,68.33929,70.87321,223.7859,59.49018,73.12231,11.01008,33.67469,210.4343,30.99608,0.0
2016-01-05 19:30:00,71.49711,72.60405,71.46435,211.9762,57.52059,73.57917,10.67483,33.14248,215.5655,42.37095,0.0
2016-01-05 19:45:00,77.53223,77.99525,79.43559,208.7461,56.73218,72.55337,10.29173,33.09619,234.9631,64.38696,0.0
2016-01-05 20:00:00,64.19617,66.33319,69.25701,221.9382,58.83628,71.15639,9.658842,30.09739,199.7864,31.41633,0.0
2016-01-06 05:00:00,47.75327,54.35689,49.93696,187.8321,45.44352,32.50608,10.28948,25.56009,157.5402,47.78578,0.0
2016-01-06 05:15:00,75.83146,81.43495,74.30318,174.465,60.92477,37.49189,10.0374,32.5249,231.5696,95.79166,0.0
2016-01-06 05:30:00,74.42346,79.22091,81.73492,216.1931,63.06557,50.11664,10.47955,30.21067,235.3793,85.29906,0.0
2016-01-06 05:45:00,66.9035,68.59171,69.72186,223.8559,60.54434,55.25431,9.862651,32.08121,205.2171,49.37179,0.0
2016-01-06 06:00:00,80.67126,89.39504,85.18037,222.7243,58.68295,70.06219,10.16917,30.06492,255.2467,84.32246,0.0
2016-01-06 06:15:00,90.67401,98.59793,96.06802,244.6758,77.7771,53.526,13.92761,56.80568,285.34,89.84658,0.0
2016-01-06 06:30:00,105.6728,104.7682,105.3975,266.6932,73.56347,81.62802,13.96242,60.95304,315.7616,89.76859,0.0
2016-01-06 06:45:00,105.055,99.37306,102.0184,302.2301,72.51402,78.39471,13.6349,67.02587,306.4464,79.19125,0.0
2016-01-06 07:00:00,124.4299,125.7082,125.3734,317.3694,106.8478,99.16657,14.95083,73.7155,375.5115,79.36708,0.0
2016-01-06 07:15:00,147.453,143.4138,144.1469,312.8882,86.9826,118.6674,33.81013,95.47299,435.0137,101.3434,0.0
2016-01-06 07:30:00,155.182,153.2703,152.6394,383.5181,88.23447,117.2279,41.81929,111.2105,461.0917,102.2459,0.0
2016-01-06 07:40:00,,,,,,,,,,,
2016-01-06 07:45:00,175.1603,176.7057,164.6312,462.0631,112.2313,121.5033,40.55091,137.4472,516.2056,105.4072,0.0
2016-01-06 08:00:00,165.0248,168.3996,160.169,485.9522,100.7431,123.4263,51.12109,146.9686,493.5934,75.22936,0.0
2016-01-06 08:15:00,178.1861,174.4343,166.714,505.7441,98.70139,120.7898,50.32279,145.846,519.3344,105.1796,0.0
2016-01-06 08:30:00,180.5937,173.0355,165.3989,504.9369,86.59192,121.5982,49.19775,142.5136,519.2885,120.5027,0.0
2016-01-06 08:45:00,163.4479,164.7726,149.5755,523.598,84.12425,120.242,49.94576,145.7929,478.5616,78.32305,0.0
2016-01-06 09:00:00,179.1445,178.5827,165.0629,499.8319,111.8526,126.3028,49.66496,152.4354,522.79,78.21343,0.0
2016-01-06 09:15:00,162.3627,160.8795,153.1781,486.6214,105.2653,119.6634,48.98436,146.8376,476.4203,73.94039,0.0
2016-01-06 09:20:00,,,,,,,,,,,
2016-01-06 09:30:00,172.0987,165.2727,160.4467,483.7255,91.09897,119.7206,48.85423,159.4718,497.8181,74.16069,0.0
2016-01-06 09:45:00,170.6749,167.6998,155.8937,476.2015,89.48954,121.1816,46.85723,153.4819,494.2684,78.26257,0.0
2016-01-06 10:00:00,168.3176,159.3565,155.2791,484.7768,87.50768,120.953,49.0305,147.6608,482.9532,73.57911,0.0
2016-01-06 10:15:00,165.0248,163.8351,155.2034,488.3759,93.53579,121.268,47.74765,149.4328,484.0633,65.53474,0.0
2016-01-06 10:30:00,171.5389,170.6028,158.7057,488.7254,98.8376,120.7304,47.84639,157.9342,500.8474,72.5349,0.0
2016-01-06 10:45:00,163.8559,158.5816,150.1418,485.2798,84.34048,119.7317,49.62929,138.0203,472.5794,70.27394,0.0
2016-01-06 11:00:00,160.1222,158.8329,152.4792,481.7484,91.0668,116.8443,48.73592,143.5555,471.4342,64.10109,0.0
2016-01-06 11:15:00,159.7368,160.4483,151.9071,477.0519,81.97463,114.0671,47.06342,150.453,472.0921,73.10409,0.0
2016-01-06 11:30:00,154.6327,156.4412,148.1866,469.5138,81.69983,112.0003,45.39593,148.9843,459.2605,64.46149,0.0
2016-01-06 11:45:00,161.2632,157.4553,151.0969,470.3853,89.71035,111.6785,46.01216,145.9032,470.0293,68.88714,0.0
2016-01-06 12:00:00,155.1811,158.1793,151.193,469.3434,79.4716,118.7244,46.45266,138.6292,464.6362,70.84978,0.0
2016-01-06 12:15:00,148.3608,149.6713,144.1019,470.9019,76.77489,110.3712,48.54743,138.198,442.134,63.15648,0.0
2016-01-06 12:30:00,161.9942,153.3516,148.3025,462.2047,104.2274,106.6717,50.48572,145.8361,463.6483,72.84326,0.0
2016-01-06 12:40:00,,,,,,,,,,,
2016-01-06 12:45:00,153.04,158.1335,142.5011,462.7874,81.81896,105.0357,46.81925,142.6674,453.6746,67.87191,0.0
2016-01-06 13:00:00,147.956,151.0926,144.1429,453.8391,69.32113,114.9277,47.75073,139.5145,443.1915,64.01954,0.0
2016-01-06 13:15:00,147.3876,146.4956,142.8798,447.5699,73.57104,111.3334,50.21676,127.872,446.6525,69.47562,0.0
2016-01-06 13:30:00,144.3796,153.0298,135.6624,436.3685,71.94444,112.3328,49.3378,124.9391,433.0718,68.41373,0.0
2016-01-06 13:45:00,145.4532,147.2868,140.3301,436.14,69.84374,114.6286,49.8187,124.85,433.0701,68.59581,0.0
2016-01-06 14:00:00,143.5685,149.8083,140.5634,434.0376,69.34415,113.4837,49.42244,131.9171,433.9402,61.36639,0.0
2016-01-06 14:15:00,147.9377,151.3606,137.3373,436.5519,75.70083,115.9423,49.63369,110.7727,436.6357,75.22429,0.0
2016-01-06 14:20:00,,,,,,,,,,,
2016-01-06 14:30:00,135.8909,139.1053,128.3081,421.4491,68.51566,117.2682,46.19032,105.0871,402.31,67.44936,0.0
2016-01-06 14:45:00,137.7397,137.7196,131.5655,421.4491,67.58399,108.8331,44.24803,105.3093,409.3194,68.10214,0.0
2016-01-06 15:00:00,130.8064,140.9351,123.0168,410.843,95.86154,124.2342,40.18748,76.82817,394.7583,65.50072,0.0
2016-01-06 15:15:00,96.56612,105.3686,90.04849,392.2355,63.38633,71.93351,35.09389,66.24329,293.8177,52.54,0.0
2016-01-06 15:30:00,108.4795,112.3958,98.75898,340.5436,65.8838,69.56956,34.52386,59.83791,319.6343,55.39823,0.0
2016-01-06 15:45:00,85.5064,91.44746,78.84544,277.9853,64.23953,50.49366,31.95402,51.73136,255.7993,50.38219,0.0
2016-01-06 16:00:00,86.60886,94.01012,82.31211,269.7552,75.30869,48.3526,30.92978,56.66502,262.9311,48.17152,0.0
2016-01-06 16:15:00,68.80819,74.91572,67.37527,265.0938,45.66319,54.09157,17.0934,46.35937,211.0992,49.04917,0.0
2016-01-06 16:30:00,65.61077,71.21486,66.72328,247.7951,36.4984,53.73886,16.44339,48.34118,203.5489,47.91022,0.0
2016-01-06 16:45:00,67.52036,69.29996,67.70265,200.4466,37.99941,56.89696,17.10264,42.64543,204.5229,48.11494,0.0
2016-01-06 17:00:00,72.27658,75.50816,69.26663,205.7822,37.36773,68.18658,15.48811,46.35283,217.0514,47.19001,0.0
2016-01-06 17:15:00,59.74862,68.47479,66.56439,221.2528,50.56369,69.71484,12.87253,35.75343,194.7878,25.83987,0.0
2016-01-06 17:30:00,78.57999,89.60905,82.77453,212.085,107.4841,73.26588,12.67858,32.49556,251.3553,29.04023,0.0
2016-01-06 17:40:00,,,,,,,,,,,
2016-01-06 17:45:00,67.54765,73.78398,74.24188,205.519,79.82205,71.60494,13.10144,31.21832,215.5735,22.09469,0.0
2016-01-06 18:00:00,61.79082,70.18668,68.38371,218.5803,66.87643,73.37643,11.42549,30.18548,200.2685,22.04941,0.0
2016-01-06 18:15:00,68.16167,78.47696,77.47146,207.3934,59.0729,71.61047,11.57885,32.19452,224.1101,49.31696,0.0
2016-01-06 18:30:00,71.69402,85.57319,74.35735,211.0947,66.17654,71.61735,11.46364,30.63557,231.6246,53.94593,0.0
2016-01-06 18:45:00,67.14435,69.03796,71.04236,226.9729,46.96069,75.63052,11.28616,26.40337,206.9188,49.69663,0.0
2016-01-06 19:00:00,73.18927,72.88389,75.066,219.2786,56.87801,71.6806,12.16782,28.4337,221.1392,50.48082,0.0
2016-01-06 19:15:00,77.38618,79.83453,77.35094,218.4854,78.49014,68.24285,11.65607,29.93163,234.5717,50.52105,0.0
2016-01-06 19:20:00,,,,,,,,,,,
2016-01-06 19:30:00,71.5696,67.15652,70.50928,214.3097,49.48747,70.51582,12.73619,28.68502,208.953,50.6238,0.0
2016-01-06 19:45:00,66.98533,68.47606,68.39203,218.7244,51.20472,71.43694,12.38485,25.62858,203.8534,47.47018,0.0
2016-01-06 20:00:00,69.97256,73.53938,71.68085,213.5458,56.18319,70.8257,10.58823,37.16778,215.1928,53.74996,0.0
2016-01-07 05:00:00,62.74982,62.66913,65.74234,153.9873,57.07148,29.03456,11.36071,23.91342,191.1613,71.24216,0.0
2016-01-07 05:15:00,53.7135,62.47662,57.71592,166.9505,57.05608,31.32986,10.06507,22.826,173.906,51.69971,0.0
2016-01-07 05:20:00,,,,,,,,,,,
2016-01-07 05:30:00,62.7644,68.72025,63.42013,162.1063,52.1291,29.80306,11.10751,25.64869,194.9048,78.75204,0.0
2016-01-07 05:45:00,72.15501,72.75247,73.24734,200.7039,68.15964,73.38004,13.54772,28.26605,218.1548,37.64171,0.0
2016-01-07 06:00:00,80.63643,81.64821,82.04135,187.5025,58.04343,75.08,12.64575,28.07529,244.326,70.97807,0.0
2016-01-07 06:15:00,92.21566,96.94993,94.40693,249.6498,63.37897,73.39804,17.47496,52.71499,283.5725,79.73108,0.0
2016-01-07 06:30:00,105.7393,105.5478,108.382,234.9529,85.43401,78.29502,18.37793,67.71136,319.669,77.20189,0.0
2016-01-07 06:45:00,91.12668,93.87127,94.28367,311.0253,76.07915,80.57449,17.71601,66.82151,279.2816,41.566,0.0
2016-01-07 07:00:00,110.0586,115.7876,112.2751,292.2198,96.08339,81.90466,20.94293,67.95896,338.1212,78.4444,0.0
2016-01-07 07:15:00,121.7731,114.9873,116.5572,333.6204,77.21234,92.08945,25.65898,92.22227,353.5646,65.35679,0.0
2016-01-07 07:30:00,148.7717,141.7275,140.1112,334.9612,92.65726,94.88901,29.34418,112.0774,431.2457,98.54124,0.0
2016-01-07 07:45:00,148.4653,148.4467,138.1543,425.8529,87.84878,102.1597,46.16692,136.7457,435.0663,70.57507,0.0
2016-01-07 08:00:00,171.935,175.0025,164.2485,447.656,87.32165,121.8356,48.74979,147.2521,511.3581,103.224,0.0
2016-01-07 08:15:00,165.2508,167.5334,157.5001,486.2479,87.7039,128.0727,50.08442,153.6219,490.4035,67.37002,0.0
2016-01-07 08:30:00,172.1278,175.6326,166.9375,491.8324,94.05015,128.5855,49.93082,141.9468,514.4692,96.78478,0.0
2016-01-07 08:40:00,,,,,,,,,,,
