Usage statistics start at 5:00 each day
,Main (kWh),Gym (kWh),PlugLoad (kWh),Lighting (kWh),Emergency Kitchen+Lights (kWh),Chillers (kWh),CollinCent (kWh)
2015-12-29,4090.0,1191.6999999999825,291.66999999999825,692.8999999999942,1388.3999999999942,0.07999999999810825,589.1999999999971
2015-12-30,4107.0,1217.5,337.86999999999534,674.0,1338.6000000000058,0.06999999999970896,600.6000000000058
2015-12-31,3428.0,1014.6999999999825,469.38000000000466,618.7999999999884,898.6999999999825,0.42000000000189175,467.70000000001164
2016-01-01,3401.0,999.0,326.1000000000058,554.2000000000116,1011.8000000000175,0.3099999999976717,558.2999999999884
2016-01-02,3492.0,1077.5,305.08000000000175,555.7000000000116,1098.0,0.36999999999898137,506.79999999998836
2016-01-03,3815.0,1080.0,193.04999999998836,565.7999999999884,1019.7000000000116,0.3500000000021828,1008.3000000000029
2016-01-04,7238.0,1866.2000000000116,583.1800000000076,1656.7999999999884,1661.3999999999942,0.0,1414.3999999999942
2016-01-05,6911.0,1712.6000000000058,560.3500000000058,1617.3999999999942,1659.5,0.0,1396.9000000000087
2016-01-06,6894.0,1850.6000000000058,591.2200000000012,1604.1000000000058,1533.8999999999942,0.38000000000101863,1309.5
2016-01-07,6593.0,1744.7999999999884,626.3099999999977,1619.3999999999942,1537.0999999999767,0.3599999999969441,1043.3999999999942
2016-01-08,6527.0,1754.2000000000116,533.5500000000029,1528.2000000000116,1272.5999999999767,0.38000000000101863,1410.199999999997
2016-01-09,4261.0,994.0999999999767,191.3799999999901,582.2999999999884,715.1000000000058,0.31999999999970896,1829.0
2016-01-10,3485.0,1144.2999999999884,196.92999999999302,573.2000000000116,664.7000000000116,0.5599999999976717,946.8000000000029
2016-01-11,6363.0,1741.6000000000058,567.3300000000017,1580.1999999999825,1585.6999999999825,0.1500000000014552,864.2999999999884
2016-01-12,6701.0,1832.3000000000175,591.8600000000006,1581.7000000000116,1556.0,0.23999999999796273,1116.800000000003
2016-01-13,6457.0,1321.2999999999884,585.7900000000081,1599.2999999999884,1588.2999999999884,0.07000000000334694,1335.5
2016-01-14,6388.0,1337.2000000000116,586.6500000000087,1562.7999999999884,1617.1000000000058,0.13999999999941792,1254.1000000000058
2016-01-15,6265.0,1587.6999999999825,542.0200000000041,1602.1000000000058,1356.3999999999942,0.3400000000001455,1142.300000000003
2016-01-16,3195.0,858.8999999999942,229.47000000000116,598.7000000000116,1096.2000000000116,0.19999999999708962,461.0
2016-01-17,3499.0,1005.0,235.35000000000582,603.5,1145.5,0.18000000000029104,567.0999999999913
2016-01-18,3930.0,932.6999999999825,237.11000000000058,604.3000000000175,1224.7999999999884,0.030000000002473826,997.0999999999913
2016-01-19,6879.0,1586.6000000000058,561.6500000000087,1593.5999999999767,1652.3999999999942,0.0,1514.7999999999884
2016-01-20,6551.0,1401.6000000000058,563.6900000000023,1607.5999999999767,1594.3999999999942,0.09999999999854481,1344.6000000000058
2016-01-21,6197.0,1250.1000000000058,557.7900000000081,1611.3999999999942,1621.5,0.13000000000101863,1137.699999999997
2016-01-22,6005.0,1411.2000000000116,533.8300000000017,1552.0999999999767,1598.0,0.09000000000014552,930.6999999999971
2016-01-23,3866.0,966.0,232.44000000000233,630.0,1248.6000000000058,0.0,852.6000000000058
2016-01-24,3702.0,959.0,216.0,775.5,1177.3999999999942,0.2599999999983993,634.0
2016-01-25,5813.0,1227.6000000000058,531.4199999999983,1513.1000000000058,1551.7000000000116,0.37000000000261934,999.9999999999854
2016-01-26,5553.0,1353.7000000000116,560.4400000000023,1421.8999999999942,1216.2000000000116,0.7099999999991269,1006.1000000000058
2016-01-27,5192.0,1229.5999999999767,492.0399999999936,1347.5,1381.6000000000058,0.47000000000116415,742.3999999999942
2016-01-28,5820.0,1289.7999999999884,563.7299999999959,1621.0,1458.3999999999942,0.47999999999956344,851.5999999999767
2016-01-29,5435.0,1242.1000000000058,507.5899999999965,1297.3000000000175,1378.5,0.4000000000014552,958.2999999999884
2016-01-30,3366.0,1041.3000000000175,199.88000000000466,693.8999999999942,1239.3999999999942,0.6199999999989814,239.40000000002328
2016-01-31,3674.0,1179.2999999999884,200.6999999999971,663.8999999999942,1092.1000000000058,0.75,584.3000000000175
2016-02-01,5231.0,1235.8000000000175,558.1399999999994,1598.1000000000058,1163.7000000000116,11.150000000001455,621.4000000000233
2016-02-02,5958.0,1193.0,548.25,1616.6000000000058,1370.6000000000058,0.5099999999983993,1180.1000000000058
2016-02-03,5726.0,1239.1000000000058,620.8500000000058,1659.0,1243.7000000000116,0.6300000000010186,891.3999999999942
2016-02-04,5109.0,1225.6999999999825,591.6399999999994,1619.6000000000058,1019.6000000000058,0.6599999999998545,605.6000000000058
2016-02-05,4089.0,868.2999999999884,355.86999999999534,914.3999999999942,1315.2999999999884,0.08000000000174623,557.8000000000175
2016-02-06,3677.0,645.3999999999942,245.13000000000466,665.1999999999825,1119.9000000000233,0.3400000000001455,1051.0
2016-02-07,3130.0,735.0,210.4499999999971,609.8999999999942,923.8999999999942,0.5099999999983993,690.0
2016-02-08,3731.0,756.6999999999825,258.7399999999907,748.2000000000116,1157.6999999999825,0.0,837.8999999999942
2016-02-09,6167.0,1289.3999999999942,543.0899999999965,1618.5,1555.3999999999942,0.08000000000174623,1157.0
2016-02-10,5897.0,1245.0,564.4000000000087,1602.8999999999942,1502.0,0.2599999999983993,914.5
2016-02-11,6829.0,1422.0999999999767,652.8800000000047,1742.6999999999825,1618.8999999999942,0.06000000000130967,1316.2999999999884
2016-02-12,6409.0,1202.2999999999884,493.14000000001397,1518.2000000000116,1626.1999999999825,0.06999999999970896,1594.6000000000058
2016-02-13,4962.0,853.7000000000116,196.91999999999825,695.0,1353.0,0.0,1942.1000000000058
2016-02-14,5214.0,719.0999999999767,201.0,806.1999999999825,1552.2999999999884,0.0,2026.8999999999942
2016-02-15,3678.0,646.7999999999884,209.14999999999418,763.8999999999942,1146.0,0.029999999998835847,975.3999999999942
2016-02-16,3508.0,798.2999999999884,291.06999999999243,888.8000000000175,839.5999999999767,0.6899999999986903,741.2999999999884
2016-02-17,3716.0,537.2999999999884,287.54000000000815,861.2999999999884,1242.0999999999767,0.3900000000030559,848.1999999999825
2016-02-18,4203.0,832.0,323.1499999999942,815.0,1333.2000000000116,0.17999999999665306,955.3000000000175
2016-02-19,3161.0,474.1000000000058,271.9499999999971,848.0,1125.0,0.46000000000276486,474.5
2016-02-20,2240.0,372.5,197.92999999999302,705.8999999999942,636.1999999999825,0.7199999999975262,346.3999999999942
2016-02-21,2710.0,437.0,218.35000000000582,749.7000000000116,673.5,0.7299999999995634,659.1000000000058
2016-02-22,5734.0,1181.8999999999942,548.5599999999977,1553.6999999999825,1508.5,0.3900000000030559,950.1000000000058
2016-02-23,5757.0,1193.8999999999942,549.3099999999977,1648.6999999999825,1277.3999999999942,0.37999999999738066,1031.1000000000058
2016-02-24,5678.0,1123.3000000000175,557.5299999999988,1600.3000000000175,1273.1999999999825,0.5400000000008731,1011.8999999999942
2016-02-25,5277.0,1098.4000000000233,534.3500000000058,1622.0,920.1000000000058,10.930000000000291,980.2000000000116
2016-02-26,5723.0,1112.8999999999942,543.3499999999913,1514.3000000000175,1482.2999999999884,0.2999999999992724,968.8000000000175
2016-02-27,3741.0,431.5,229.19000000000233,770.1999999999534,1157.5,0.5200000000004366,1208.7000000000116
2016-02-28,2189.0,508.20000000001164,221.27999999999884,597.4000000000233,660.3999999999942,0.7099999999991269,217.20000000001164
2016-02-29,5263.0,1312.8999999999942,614.679999999993,1618.100000000035,1125.8999999999942,6.389999999999418,472.70000000001164
2016-03-01,5856.0,1744.7000000000116,555.6499999999942,1605.5,1332.2999999999884,0.6399999999994179,498.6000000000058
2016-03-02,5618.0,1349.3000000000175,561.179999999993,1614.5,1435.2000000000116,0.31999999999970896,525.2999999999884
2016-03-03,6145.0,1345.0,618.9899999999907,1606.600000000035,1580.0,0.16999999999825377,926.3999999999942
2016-03-04,6574.0,1374.7000000000116,542.2700000000041,1532.399999999965,1548.2999999999884,0.020000000000436557,1520.8000000000175
